content	x	y	w	h	
No	776	251	135	122	
.	912	251	35	122	
30	983	251	90	122	
.	1085	251	35	122	
ALL	1261	251	173	122	
GLEAMING	1490	251	522	122	
WITH	2100	251	253	122	
GOLD	2425	251	265	122	
,	2708	251	35	122	
(	993	389	21	74	
Lovingly	1014	389	224	74	
inscribed	1264	389	239	74	
to	1527	389	41	74	
my	1582	389	95	74	
mother	1687	389	196	74	
-	1885	389	21	74	
in	1909	389	41	74	
-	1960	389	21	74	
law	1984	389	74	74	
,	2073	389	21	74	
Mrs	2100	389	105	74	
.	2208	389	21	74	
Georgia	2230	389	197	74	
Clonts	2461	389	164	74	
.	2628	389	21	74	
-	2658	389	21	74	
B	2703	389	21	74	
.	2733	389	21	74	
B	2778	389	21	74	
.	2808	389	21	74	
B	2853	389	21	74	
.	2883	389	21	74	
)	2898	389	21	74	
Miss	816	462	116	62	
E	973	462	17	62	
.	1004	462	17	62	
E	1055	462	17	62	
.	1086	462	17	62	
HEWITT	1124	462	217	62	
.	1338	462	17	62	
B	2750	469	12	46	
.	2778	470	12	46	
B	2830	471	12	46	
.	2863	472	12	46	
BEALL	2908	474	150	50	
.	3070	478	12	46	
1	833	845	21	74	
.	856	845	21	74	
There	922	845	144	74	
'	1066	845	21	74	
s	1081	845	21	74	
a	1133	845	21	74	
joy	1195	845	63	74	
set	1327	845	74	74	
before	1451	845	178	74	
those	1660	845	134	74	
who	1816	845	105	74	
trust	1960	845	123	74	
in	2120	845	28	74	
the	2182	845	84	74	
Lord	2299	845	114	74	
,	2423	845	21	74	
When	2480	845	154	74	
the	2665	845	74	74	
beautiful	2756	845	260	74	
por	3037	845	105	74	
2	830	913	21	74	
.	860	913	21	74	
0	920	913	21	74	
,	950	913	21	74	
we	1017	913	82	74	
'	1092	913	21	74	
ll	1109	913	41	74	
sing	1169	913	96	74	
of	1301	913	54	74	
this	1376	913	93	74	
joy	1506	913	74	74	
,	1587	913	21	74	
when	1625	913	135	74	
the	1788	913	85	74	
clouds	1901	913	167	74	
gather	2093	913	174	74	
o	2300	913	21	74	
'	2330	913	21	74	
er	2354	913	41	74	
,	2397	913	21	74	
And	2483	913	95	74	
the	2609	913	84	74	
winds	2703	913	112	74	
blow	2831	913	107	74	
so	2976	913	41	74	
win	3035	913	111	74	
3	825	977	21	74	
.	848	977	21	74	
Then	914	977	114	74	
,	1035	977	21	74	
take	1071	977	125	74	
heart	1214	977	144	74	
,	1358	977	21	74	
troubled	1389	977	214	74	
soul	1637	977	111	74	
;	1748	977	21	74	
look	1779	977	94	74	
beyond	1911	977	185	74	
earthly	2114	977	186	74	
skies	2316	977	137	74	
,	2453	977	21	74	
And	2492	977	63	74	
,	2565	977	21	74	
by	2597	977	41	74	
faith	2667	977	80	74	
,	2753	977	21	74	
the	2787	977	53	74	
bright	2856	977	167	74	
man	3038	977	105	74	
4	822	1045	21	74	
.	859	1045	21	74	
Trust	918	1045	134	74	
yourself	1083	1045	216	74	
to	1345	1045	55	74	
the	1431	1045	84	74	
keep	1537	1045	118	74	
-	1662	1045	21	74	
ing	1686	1045	74	74	
of	1818	1045	54	74	
Him	1894	1045	85	74	
who	2055	1045	105	74	
is	2211	1045	41	74	
love	2301	1045	104	74	
,	2404	1045	21	74	
And	2457	1045	105	74	
His	2592	1045	84	74	
arm	2718	1045	84	74	
will	2839	1045	110	74	
de	2980	1045	55	74	
-	3042	1045	21	74	
fend	3066	1045	96	74	
tals	856	1705	94	74	
un	1006	1705	55	74	
-	1068	1705	21	74	
fold	1099	1705	94	74	
,	1203	1705	21	74	
They	1254	1705	114	74	
shall	1399	1705	131	74	
look	1549	1705	104	74	
on	1681	1705	55	74	
the	1801	1705	85	74	
face	1914	1705	114	74	
of	2097	1705	41	74	
the	2194	1705	85	74	
cru	2356	1705	74	74	
-	2478	1705	21	74	
ci	2539	1705	41	74	
-	2613	1705	21	74	
fied	2667	1705	89	74	
One	2778	1705	116	74	
,	2890	1705	21	74	
In	2929	1705	41	74	
try	853	1773	84	74	
and	980	1773	95	74	
