content	x	y	w	h	
No	342	201	131	117	
.	460	199	36	117	
64	529	198	88	117	
.	625	198	36	117	
Give	1043	191	204	116	
Unto	1291	187	194	117	
the	1549	185	119	116	
Lord	1733	182	182	115	
.	1924	180	36	117	
REV	392	339	120	67	
.	511	335	22	70	
E	560	334	22	70	
.	588	333	22	70	
A	637	331	22	70	
.	672	330	22	70	
HOFFMAN	721	328	295	61	
.	1029	318	22	70	
B	2276	324	17	62	
.	2307	323	17	62	
B	2358	323	17	62	
.	2389	323	17	62	
BEALL	2433	323	187	61	
.	2629	322	17	62	
1	496	641	20	69	
.	517	641	20	69	
Give	566	641	119	69	
un	718	640	51	69	
-	804	640	20	69	
to	844	640	51	69	
the	949	640	79	68	
Lord	1059	639	123	69	
an	1215	639	51	68	
off	1348	638	60	69	
'	1413	638	20	69	
ring	1432	638	110	68	
full	1575	637	85	69	
and	1691	637	89	69	
free	1803	636	107	69	
,	1910	636	20	69	
Think	1978	636	138	68	
of	2151	635	63	69	
all	2251	635	69	68	
that	2359	634	104	69	
He	2491	634	76	69	
has	2599	633	88	69	
2	491	720	18	64	
.	517	720	18	64	
Give	569	720	120	64	
un	714	719	59	64	
-	803	719	18	64	
to	847	719	47	64	
the	945	719	91	63	
Lord	1057	718	117	64	
a	1239	717	18	64	
gift	1332	717	102	64	
of	1484	717	47	63	
love	1565	716	99	64	
a	1720	716	18	64	
-	1772	715	18	64	
new	1813	715	91	64	
,	1921	715	18	64	
All	1980	715	73	63	
thy	2082	714	82	64	
hands	2181	714	165	63	
can	2368	713	82	64	
bring	2469	713	147	63	
Him	2636	712	82	64	
3	495	777	21	74	
.	518	777	21	74	
Give	563	777	128	74	
un	719	776	54	74	
-	803	776	21	74	
to	846	776	55	74	
the	954	776	85	73	
Lord	1061	775	125	74	
thy	1217	775	84	73	
sil	1352	774	53	74	
-	1425	774	21	74	
ver	1458	774	85	73	
and	1574	773	95	74	
thy	1697	773	84	74	
gold	1814	772	93	74	
In	1989	772	41	74	
re	2129	771	54	74	
-	2198	771	21	74	
turn	2244	771	104	73	
for	2387	770	74	74	
all	2496	770	64	73	
His	2613	769	85	74	
US	-3	828	58	57	
,	46	851	28	42	
done	489	1520	121	72	
is	494	1592	24	64	
love	488	1653	104	74	
for	693	1520	72	71	
thee	853	1519	112	72	
;	987	1518	20	72	
Has	1052	1518	103	72	
He	1183	1518	79	72	
e	1286	1517	20	72	
'	1308	1517	20	72	
er	1328	1517	54	72	
withholden	1398	1517	280	71	
an	1766	1515	54	72	
-	1848	1515	20	72	
y	1885	1515	20	72	
gift	1934	1515	94	72	
of	2048	1514	66	72	
love	2127	1514	101	72	
?	2250	1514	20	72	
Consecrate	2299	1513	284	71	
thine	2605	1512	134	72	
thy	678	1592	91	63	
due	857	1591	91	64	
;	965	1591	18	64	
He	1060	1590	82	64	
has	1147	1590	91	64	
giv	1260	1589	73	64	
'	1342	1589	18	64	
n	1362	1589	18	64	
Himself	1404	1589	218	63	
for	1640	1588	73	64	
thee	1737	1588	112	63	
to	1874	1587	47	64	
bleed	1948	1587	94	63	
and	2056	1586	64	64	
die	2144	1586	73	64	
;	2246	1586	18	64	
Why	2278	1586	91	63	
keep	2378	1585	95	64	
aught	2488	1585	106	63	
from	2615	1584	108	64	
un	680	1653	55	74	
-	787	1652	21	74	
told	863	1652	94	74	
;	982	1651	21	74	
On	1060	1651	68	74	
His	1165	1651	84	74	
al	1273	1650	54	74	
-	1342	1650	21	74	
tar	1378	1650	84	74	
lay	1486	1650	74	73	
thy	1591	1649	84	74	
gift	1708	1649	89	73	
in	1834	1648	27	74	
will	1900	1648	99	74	
-	1994	1648	21	74	
ing	2018	1648	85	73	
-	2107	1647	21	74	
ness	2125	1647	117	74	
,	2242	1647	21	74	
He	2294	1646	82	74	
thy	2390	1646	85	74	
hum	2510	1646	85	73	
-	2632	1645	21	74	
ble	2668	1645	74	74	
REFRAIN	1481	2089	306	38	
,	1810	2087	11	40	
all	551	2343	74	74	
to	682	2343	41	74	
-	740	2342	21	74	
day	773	2342	95	74	
to	904	2342	54	74	
God	1036	2341	102	74	
a	1175	2341	21	74	
-	1228	2341	21	74	
bove	1264	2340	114	74	
.	1385	2340	21	74	
Keep	1474	2340	89	73	
not	1579	2339	63	74	
from	1672	2339	78	74	
the	1807	2338	84	74	
Lord	1906	2338	125	74	
