content	x	y	w	h	
ARREPENTIMIENTO	456	286	389	43	
.	855	294	8	35	
17	1113	291	36	39	
2	368	381	9	38	
.	384	382	9	38	
¡	415	382	9	38	
Qué	440	382	70	39	
corazones	534	384	165	40	
tan	721	386	48	39	
duros	796	387	98	40	
!	907	389	9	38	
¡	416	421	11	40	
Qué	438	422	76	40	
sentimientos	534	423	224	42	
tan	779	425	46	40	
fieros	859	426	89	41	
!	961	427	11	40	
¿	411	461	10	40	
Y	452	462	10	40	
el	501	463	28	40	
sufre	554	463	82	41	
de	657	465	43	40	
los	722	466	45	40	
mortales	790	467	153	42	
Tanta	423	501	89	49	
dureza	541	504	110	49	
y	684	507	12	47	
desprecio	724	508	163	50	
?	900	512	12	47	
3	363	570	12	46	
.	377	570	12	46	
Convertíos	417	571	185	49	
,	603	575	12	46	
pecadores	643	576	168	49	
,	814	579	12	46	
A	416	615	10	40	
vuestro	467	616	119	42	
Dios	621	619	72	41	
amoroso	722	621	139	42	
,	867	623	10	40	
A	420	657	10	40	
vuestro	467	658	119	42	
padre	619	661	95	42	
y	744	664	10	40	
maestro	782	665	137	42	
,	924	667	10	40	
A	418	699	10	40	
vuestra	469	700	120	42	
vida	622	703	67	41	
y	717	704	10	40	
reposo	760	705	107	42	
.	873	707	10	40	
HIMNO	426	828	170	47	
20	633	828	43	47	
.	684	828	13	47	
-	708	828	13	47	
4	742	828	13	47	
DE	782	828	43	47	
8	857	828	13	47	
.	871	828	13	47	
1	362	908	12	46	
.	376	908	12	46	
VENID	414	909	111	47	
,	531	911	12	46	
venid	566	911	89	48	
pecadores	688	914	171	49	
,	860	917	12	46	
Del	408	954	59	36	
Evangelio	496	956	169	38	
al	697	960	31	35	
gozo	751	960	70	37	
:	836	962	8	35	
En	410	993	42	39	
él	485	995	26	38	
hallaréis	535	996	156	40	
la	715	999	26	38	
luz	770	1000	48	39	
,	821	1001	9	38	
La	409	1035	49	47	
fé	480	1036	24	46	
,	507	1036	12	46	
la	540	1037	25	46	
paz	594	1037	58	47	
,	653	1038	12	46	
y	690	1039	12	46	
el	734	1039	24	46	
reposo	783	1040	108	47	
.	897	1041	12	46	
2	360	1103	10	40	
.	376	1104	10	40	
Dios	407	1104	80	41	
á	511	1106	10	40	
su	547	1106	29	40	
seno	609	1107	73	41	
nos	704	1109	56	40	
llama	783	1110	100	41	
Con	405	1150	59	36	
voz	496	1152	59	35	
imperiosa	578	1153	170	37	
y	777	1156	8	35	
firme	821	1157	93	36	
;	918	1158	8	35	
A	415	1190	8	35	
esta	459	1191	59	36	
tan	547	1193	48	35	
grata	628	1194	81	37	
fianza	742	1196	90	37	
No	404	1230	50	36	
seamos	482	1232	120	37	
insensibles	626	1234	188	39	
.	817	1238	8	35	
HIMNO	421	1347	169	50	
21	629	1351	41	46	
.	669	1352	12	46	
–	692	1352	12	46	
4	725	1353	12	46	
DE	763	1353	49	47	
8	838	1355	12	46	
.	857	1355	12	46	
1	348	1431	10	40	
.	364	1432	10	40	
JESUS	397	1432	103	42	
,	503	1434	10	40	
con	539	1435	51	40	
brazos	614	1436	116	42	
abiertos	756	1439	131	42	
,	893	1441	10	40	
Desde	394	1473	107	42	
el	526	1475	28	41	
cielo	579	1476	73	41	
todo	683	1478	72	41	
el	780	1479	28	41	
dia	831	1480	45	41	
Espera	398	1514	116	43	
á	541	1517	10	41	
los	584	1518	46	41	
pecadores	651	1519	170	45	
,	827	1523	10	41	
Para	396	1555	80	43	
darles	502	1558	102	43	
mejor	623	1561	103	42	
vida	754	1563	77	43	
.	833	1565	10	41	
2	340	1625	12	46	
.	364	1626	12	46	
Como	394	1626	103	48	
pastor	518	1628	103	48	
cuidadoso	652	1630	160	49	
,	820	1633	12	46	
Llama	390	1669	123	43	
al	533	1672	35	40	
que	589	1673	62	41	
se	673	1675	29	40	
descarria	728	1676	158	43	
;	900	1679	10	40	
Pero	394	1710	72	41	
él	499	1712	29	40	
,	529	1712	10	40	
sordo	561	1713	93	42	
á	681	1716	10	40	
su	716	1717	29	40	
voz	777	1718	56	41	
,	836	1719	10	40	
Mas	386	1753	80	41	
se	491	1755	20	40	
aleja	546	1756	73	41	
y	650	1758	10	40	
estravia	694	1759	130	42	
.	830	1761	10	40	
3	340	1823	10	40	
.	356	1823	10	40	
¡	389	1824	10	40	
0	413	1824	10	40	
pecadores	459	1825	176	42	
tenaces	658	1827	123	42	
!	795	1829	10	40	
Desechad	391	1865	161	43	
vuestra	581	1868	127	42	
malicia	729	1871	133	42	
,	867	1873	10	40	
Y	400	1905	10	40	
venid	445	1906	93	42	
apresurados	570	1909	212	43	
,	781	1913	10	40	
Que	388	1947	74	45	
en	482	1949	31	44	
él	551	1950	23	44	
tendréis	601	1950	141	46	
acogida	763	1953	134	46	
.	901	1955	11	44	
