content	x	y	w	h	
NEW	1563	601	161	68	
JUBILEE	1788	604	318	70	
SONGS	2150	608	241	71	
.	2389	611	20	67	
*	1006	719	28	95	
MY	1031	719	158	97	
SOUL	1239	722	221	98	
'	1457	725	27	95	
S	1495	725	28	95	
BEEN	1590	726	208	98	
ANCHORED	1868	730	462	101	
IN	2400	737	51	95	
THE	2544	738	151	98	
LORD	2752	741	220	99	
:	1277	876	20	65	
8	1303	877	19	65	
:	1336	877	20	65	
glad	3024	1182	116	73	
!	3165	1183	22	72	
0	1011	1208	26	88	
,	1046	1208	26	88	
my	1132	1210	113	89	
soul	1293	1212	136	89	
'	1419	1213	26	88	
s	1445	1214	26	88	
been	1506	1214	137	90	
an	1719	1217	65	88	
-	1810	1218	25	88	
chored	1843	1219	196	90	
in	2095	1222	50	88	
Ain	2553	1170	93	73	
'	2661	1173	23	72	
t	2690	1173	23	72	
you	2772	1176	104	74	
Lord	2456	1226	136	90	
,	2600	1229	26	87	
the	2246	1224	101	88	
No	666	1311	179	166	
.	663	1502	180	55	
Ho	674	1745	144	134	
soul	856	1974	131	84	
'	977	1976	25	83	
s	1011	1976	25	83	
been	1059	1977	131	84	
anchored	1229	1979	274	86	
in	1545	1983	47	84	
Can	1913	1925	97	85	
'	2025	1927	25	84	
t	2050	1927	25	84	
you	2142	1928	107	85	
sing	2288	1930	122	85	
it	2483	1933	47	84	
!	2541	1933	25	84	
the	1681	1985	96	84	
Lord	1826	1986	142	86	
,	1984	1988	25	84	
My	2430	1998	109	85	
soul	2601	2000	131	85	
'	2730	2002	25	83	
s	2756	2002	25	83	
been	2809	2004	133	83	
an	2990	2006	63	83	
-	3085	2007	25	82	
chored	3135	2008	193	84	
Ho	670	2121	144	136	
FINE	3116	2433	152	60	
.	3270	2443	17	52	
Ho	665	2501	144	134	
it	1591	2682	30	79	
in	914	2715	39	96	
Tell	1395	2679	110	80	
Lord	1279	2735	144	102	
,	1425	2742	32	95	
the	1073	2724	99	99	
chil	1720	2684	118	79	
-	1840	2686	24	78	
dren	1860	2686	122	79	
!	2023	2688	24	78	
My	1902	2745	121	95	
soul	2049	2748	134	95	
'	2172	2750	28	93	
s	2201	2750	28	93	
been	2246	2751	132	94	
anchored	2429	2753	271	96	
in	2743	2757	52	93	
the	2877	2759	107	95	
Lord	3011	2760	136	95	
.	3159	2762	28	93	
Hoa	660	2898	142	187	
4	911	3444	23	81	
Where	970	3445	211	83	
'	1187	3447	24	81	
ve	1207	3448	74	81	
you	1301	3449	104	82	
been	1443	3451	137	82	
,	1587	3452	23	81	
poor	1680	3454	137	82	
sin	1947	3458	70	81	
-	2125	3460	24	80	
-	2222	3462	24	80	
ner	2332	3463	93	81	
?	2443	3464	24	80	
O	2614	3467	24	80	
,	2651	3467	23	80	
where	2720	3468	189	82	
'	2908	3470	23	80	
ve	2940	3471	58	80	
you	3077	3472	104	82	
2	742	3513	22	75	
.	769	3513	22	75	
You	825	3514	107	76	
may	954	3515	139	77	
talk	1120	3518	95	76	
a	1331	3520	21	75	
-	1361	3522	21	74	
bout	1375	3522	155	75	
me	1535	3524	109	76	
just	1653	3525	112	75	
as	1800	3527	69	75	
much	1866	3528	174	76	
as	2072	3531	68	74	
you	2161	3532	107	75	
please	2292	3533	185	76	
,	2475	3536	22	74	
You	2528	3536	116	76	
may	2650	3538	138	75	
spread	2813	3540	183	76	
my	3072	3543	109	77	
4	906	3585	23	79	
.	985	3587	24	78	
See	1118	3589	91	78	
my	1272	3590	117	80	
fa	1432	3593	44	78	
-	1485	3593	24	78	
ther	1511	3594	127	79	
in	1677	3596	45	78	
the	1770	3597	101	79	
gos	1921	3599	91	79	
-	2081	3601	24	78	
-	2169	3602	23	78	
-	2264	3603	23	78	
pel	2338	3604	92	80	
Come	2538	3607	175	81	
fwagging	2741	3609	302	82	
up	3054	3613	73	80	
the	3163	3614	103	81	
D	3167	3782	20	70	
.	3202	3782	20	70	
S	3238	3782	20	70	
.	3266	3783	20	70	
-	2789	4000	8	32	
-	2822	4000	8	32	
-	2849	4001	8	32	
-	2895	4001	8	32	
3	2925	4001	8	32	
been	824	4035	141	73	
so	1031	4037	54	73	
long	1157	4040	119	72	
?	1294	4042	21	71	
Been	1347	4042	128	73	
working	1510	4045	253	73	
out	1810	4048	102	72	
of	2050	4051	54	72	
the	2238	4054	103	72	
sight	2361	4055	161	73	
of	2572	4058	80	72	
man	2826	4061	133	74	
,	2977	4063	21	72	
And	3017	4064	133	73	
my	3162	4066	119	73	
name	813	4110	181	64	
a	1041	4113	18	62	
-	1097	4113	19	62	
broad	1135	4114	170	64	
;	1317	4116	19	62	
I	1362	4117	18	62	
'	1386	4117	19	62	
ll	1413	4117	35	63	
pray	1475	4118	138	63	
for	1657	4120	80	63	
you	1795	4122	107	63	
when	1974	4124	159	64	
I	2275	4128	19	62	
get	2383	4130	89	62	
on	2527	4131	68	63	
my	2655	4133	114	64	
knees	2813	4136	183	64	
,	2998	4138	19	62	
For	3043	4139	106	63	
my	3155	4140	126	64	
hill	835	4172	109	77	
so	1024	4174	57	77	
slow	1155	4176	123	77	
,	1297	4178	22	76	
He	1332	4178	99	78	
'	1420	4179	23	76	
s	1451	4180	23	76	
cry	1496	4180	89	77	
-	1622	4182	22	76	
ing	1662	4182	88	77	
now	1880	4185	110	77	
as	2105	4188	70	78	
he	2243	4190	71	77	
cried	2427	4192	132	79	
be	2676	4195	72	78	
·	2797	4197	23	77	
fore	2845	4198	108	78	
,	2959	4200	23	76	
My	3082	4202	127	77	
1	1464	4455	15	75	
1	732	4446	22	74	
.	762	4446	22	74	
O	808	4447	21	74	
,	853	4447	22	74	
I	906	4448	21	75	
'	928	4448	22	75	
m	958	4449	22	75	
happy	1036	4450	193	77	
