content	x	y	w	h	
NEW	1410	557	165	69	
JUBILEE	1639	552	328	65	
SONGS	1997	542	245	68	
.	2243	537	23	72	
53	3192	524	85	50	
*	1091	692	36	113	
I	1182	690	36	113	
'	1205	690	36	113	
M	1239	689	36	113	
A	1364	686	36	113	
-	1420	685	37	113	
GOING	1447	684	254	108	
TO	1782	675	85	113	
JOIN	1956	671	157	111	
THE	2202	666	146	111	
BAND	2412	661	237	109	
LEADER	894	840	242	46	
.	1148	838	13	48	
Hal	1491	1087	121	76	
-	1607	1084	24	77	
le	1636	1084	59	76	
-	1707	1082	24	77	
lu	1748	1082	44	76	
-	1839	1079	24	77	
jah	1895	1079	89	75	
!	1994	1075	24	77	
Can	2687	1064	102	72	
'	2799	1064	22	72	
t	2828	1063	22	72	
you	2860	1063	102	72	
sing	2989	1061	110	71	
it	3134	1060	40	71	
.	3175	1060	21	72	
.	3196	1060	22	72	
.	3218	1059	22	72	
I	760	1173	26	83	
'	786	1173	26	83	
m	811	1172	25	83	
a	878	1170	26	83	
-	912	1170	26	83	
going	935	1169	169	80	
to	1124	1165	50	82	
join	1192	1162	98	82	
the	1316	1159	109	83	
band	1431	1157	155	81	
,	1597	1153	26	84	
I	2022	1144	27	88	
'	2040	1143	27	88	
m	2075	1143	27	88	
a	2145	1141	27	88	
-	2180	1140	27	88	
going	2195	1140	175	84	
to	2384	1135	50	87	
join	2466	1135	100	84	
the	2591	1131	101	85	
band	2701	1127	160	85	
,	2864	1123	27	88	
CHORUS	902	1255	240	52	
-	1036	1360	4	17	
-	1088	1359	4	17	
FINE	3064	1502	154	48	
.	3222	1499	15	49	
I	810	1886	26	88	
'	836	1886	27	88	
m	863	1885	27	88	
†	1607	1808	21	68	
O	1675	1806	21	68	
Lord	1750	1803	141	66	
.	1900	1801	21	67	
a	987	1882	27	88	
-	1023	1881	27	87	
going	1047	1881	168	84	
to	1238	1876	50	87	
join	1317	1874	100	86	
the	1450	1870	103	87	
band	1579	1867	140	86	
,	1733	1864	27	88	
I	2213	1853	26	83	
'	2239	1852	26	83	
m	2264	1851	25	83	
a	2391	1848	25	83	
-	2425	1848	25	83	
going	2448	1847	157	80	
to	2629	1843	47	82	
join	2714	1840	100	82	
the	2865	1836	98	83	
band	2994	1833	154	82	
.	3151	1830	26	84	
1	767	2510	18	58	
.	791	2510	18	58	
The	864	2507	109	58	
If	3134	2518	45	62	
riccj	729	2514	92	202	
in	734	2758	89	50	
doll	737	2890	92	171	
more	1231	2499	153	58	
come	1521	2492	165	57	
in	1756	2486	35	60	
Jor	1242	2563	99	62	
-	1410	2560	19	62	
dan	1517	2557	107	61	
'	1637	2555	19	62	
s	1662	2555	19	62	
stream	1715	2551	179	60	
Watch	1238	2628	193	67	
that	1533	2622	133	67	
Sun	1733	2617	101	68	
,	1850	2614	21	70	
Josh	1179	2698	129	68	
-	1351	2695	22	69	
u	1414	2693	22	69	
-	1484	2692	22	69	
a	1575	2690	22	69	
prayed	1691	2686	196	66	
hang	1248	2760	146	73	
my	1525	2754	110	73	
harp	1722	2749	136	73	
with	1945	2481	128	59	
a	2162	2477	18	60	
is	1993	2545	48	62	
so	2146	2542	45	62	
how	1968	2611	121	68	
for	1978	2679	80	69	
to	2153	2675	39	69	
on	1963	2743	70	75	
the	2131	2739	109	74	
free	2327	2473	107	58	
chil	2329	2538	106	60	
-	2474	2535	19	62	
ly	2530	2533	45	62	
stead	2298	2603	146	67	
-	2489	2599	21	69	
y	2551	2598	22	69	
stop	2313	2672	111	67	
wil	2321	2734	98	74	
-	2510	2730	23	75	
good	2645	2465	134	58	
-	2826	2462	18	60	
will	2876	2459	122	58	
,	3003	2457	18	59	
and	2650	2530	115	61	
cold	2872	2524	112	61	
,	3001	2522	19	62	
she	2676	2594	100	69	
runs	2879	2589	134	68	
;	3021	2587	22	69	
the	2667	2662	102	64	
sun	2865	2658	103	63	
,	2981	2656	19	64	
low	2659	2726	97	74	
tree	2881	2722	107	72	
,	2992	2719	23	75	
5	764	2772	23	76	
.	801	2771	23	76	
Going	851	2770	190	71	
to	1074	2765	43	74	
The	3091	2652	112	64	
It	3088	2717	58	74	
'	3143	2715	23	75	
ll	3167	2716	43	73	
-	947	3020	24	62	
-	962	3201	20	67	
-	983	3202	20	67	
-	996	3201	20	67	
-	1044	3202	19	67	
-	1859	3297	10	34	
-	1914	3293	10	35	
Make	836	3382	190	65	
the	1109	3376	98	66	
band	1425	3367	149	60	
seem	1717	3366	124	58	
you	856	3449	102	63	
don	1100	3443	103	63	
'	1217	3441	20	64	
t	1243	3441	20	64	
mind	1423	3436	170	59	
it	1733	3425	38	61	
'	1773	3422	21	63	
ll	1802	3421	39	62	
Don	856	3510	113	71	
'	979	3509	22	71	
t	1008	3508	21	71	
let	1125	3506	73	70	
her	1261	3503	103	70	
catch	1440	3501	150	69	
you	1625	3497	102	71	
with	1766	3494	125	71	
your	1925	3492	152	70	
Sun	852	3590	113	57	
did	1107	3578	88	58	
stop	1442	3566	123	75	
till	1631	3563	91	74	
the	1783	3558	100	76	
sound	856	3655	179	69	
way	1108	3648	125	72	
o	1503	3645	17	57	
-	1596	3642	16	57	
ver	1671	3640	98	56	
in	1969	3634	44	56	
Sweet	2232	3358	178	53	
-	2438	3354	17	56	
er	2472	3352	63	56	
still	2766	3335	127	65	
chill	2240	3417	137	60	
your	2470	3415	138	60	
soul	2784	3403	133	62	
.	2909	3401	19	64	
work	2221	3486	151	62	
on	2465	3480	84	64	
-	2624	3478	19	64	
done	2779	3469	144	63	
.	2921	3467	21	65	
bat	2254	3548	105	59	
-	2396	3547	17	60	
tle	2448	3547	69	58	
was	2592	3544	110	59	
won	2768	3542	120	59	
.	2908	3541	17	60	
Gal	2246	3616	126	67	
-	2422	3613	21	67	
i	2497	3612	20	67	
-	2654	3608	20	67	
lee	2808	3603	80	67	
.	2892	3602	21	67	
And	3047	3330	126	66	
And	3048	3401	128	55	
And	3050	3463	123	64	
And	3052	3533	121	55	
And	3051	3597	131	63	
Exclamations	620	4004	463	74	
for	1113	3993	97	82	
Verses	1230	3990	223	80	
|	1501	3984	26	83	
2	1577	3982	26	83	
.	1602	3981	26	83	
Cold	1665	3980	130	80	
Jordan	1840	3976	197	79	
!	2051	3970	26	84	
4	2490	3966	22	73	
.	2526	3965	22	73	
Going	2573	3964	192	68	
to	2791	3959	55	71	
heaven	2876	3957	211	68	
!	3104	3951	22	72	
Chilly	1670	4063	186	63	
waters	1882	4058	200	63	
!	2086	4054	21	66	
With	2572	4034	158	71	
Joshua	2776	4029	206	69	
!	2991	4024	23	73	
Watch	1662	4119	197	77	
it	1898	4114	47	80	
,	1946	4112	25	81	
Christians	1990	4111	320	75	
!	2305	4104	25	81	
And	2582	4105	126	66	
David	2738	4100	177	64	
!	2932	4097	21	67	
1	681	4253	20	66	
.	700	4252	21	66	
Come	769	4250	176	64	
children	957	4245	242	62	
!	1223	4240	21	66	
3	1585	4223	23	78	
.	1611	4222	24	78	
Watch	1671	4221	194	73	
that	1900	4216	128	74	
Sun	2052	4212	110	75	
!	2173	4209	24	77	
5	2500	4207	21	67	
.	2527	4206	20	67	
O	2595	4204	21	67	
the	2661	4202	98	66	
willow	2782	4198	187	64	
!	2996	4194	21	67	
Join	771	4317	117	66	
the	925	4313	97	67	
band	1042	4311	150	65	
!	1205	4308	20	67	
Steady	1666	4297	203	60	
,	1875	4292	19	64	
traveler	1925	4290	231	60	
!	2168	4285	19	64	
And	2596	4273	117	66	
the	2744	4270	97	66	
children	2873	4267	245	63	
!	3135	4261	20	68	
