content	x	y	w	h	
120	1102	694	86	47	
I	1825	672	30	102	
GOT	1876	672	191	105	
TWO	2098	675	177	104	
WINGS	2309	677	284	106	
amid	1099	799	140	92	
comforting	1286	803	334	97	
visions	1656	813	222	93	
of	1905	818	67	90	
a	2005	820	27	89	
future	2078	822	183	92	
life	2292	826	91	90	
,	2388	828	27	89	
her	2436	830	102	90	
thoughts	2568	832	273	94	
completely	2879	840	318	95	
re	3231	847	82	91	
moved	1080	895	200	99	
from	1321	901	126	97	
the	1505	905	96	97	
laborious	1628	907	290	101	
task	1945	915	113	97	
before	2092	918	205	99	
her	2315	924	111	95	
.	2414	926	29	95	
The	2507	928	111	97	
splashing	2636	930	293	101	
of	2950	937	71	96	
the	3030	939	97	97	
water	3134	941	181	99	
in	1094	999	37	95	
the	1176	1001	97	97	
tub	1301	1005	97	95	
and	1431	1007	111	97	
the	1579	1011	98	96	
changing	1700	1013	297	101	
iridescence	2035	1021	342	102	
of	2402	1030	71	95	
the	2505	1032	97	95	
soapsuds	2627	1034	278	101	
evoke	2933	1041	174	98	
fancy	3144	1045	160	99	
after	1084	1108	140	94	
fancy	1264	1112	156	95	
,	1430	1115	28	93	
and	1474	1117	120	95	
the	1618	1119	106	95	
spirit	1748	1122	161	95	
of	1939	1126	71	94	
poetry	2028	1128	204	96	
dominates	2256	1133	317	97	
.	2565	1139	28	93	
With	2645	1140	151	95	
every	2836	1145	155	94	
conscien	3031	1149	277	97	
tious	1085	1212	150	87	
rub	1254	1216	99	87	
on	1390	1219	66	86	
the	1489	1221	99	87	
washboard	1608	1223	328	92	
she	1969	1231	99	87	
gives	2094	1234	156	87	
full	2288	1238	109	86	
voice	2421	1241	160	88	
to	2614	1245	49	84	
her	2693	1247	99	86	
exultation	2825	1250	298	91	
.	3138	1256	26	85	
|	1812	2365	4	18	
|	1824	2365	4	18	
|	1831	2365	4	18	
IIBLUE	1841	2365	40	18	
SP	1746	2803	31	22	
