content	x	y	w	h	
I	1002	581	29	95	
'	1030	581	29	95	
M	1059	582	29	95	
GOIN	1155	584	190	98	
'	1376	587	29	95	
HOME	1429	588	262	100	
ON	1721	593	107	97	
A	1894	596	29	95	
CLOUD	1971	598	282	100	
Piano	231	972	223	78	
SLL	1322	1028	38	110	
One	504	1559	109	72	
dese	640	1562	118	70	
fine	804	1564	103	72	
maw	1008	1568	100	71	
-	1134	1571	21	69	
nin	1182	1571	70	70	
'	1253	1572	21	69	
s	1267	1574	21	69	
at	1444	1566	45	81	
break	1519	1568	154	82	
of	1764	1572	45	81	
day	1932	1574	82	83	
,	2024	1576	24	81	
I	2458	1573	22	78	
'	2466	1573	22	78	
m	2481	1573	22	78	
go	2621	1573	58	79	
-	2726	1574	22	78	
in	2810	1574	29	78	
home	519	2501	151	50	
on	693	2502	45	49	
cloud	1020	2493	140	71	
.	1179	2494	20	70	
King	1633	2486	117	82	
Death	1772	2487	149	81	
gwine	1956	2488	158	81	
fin	2164	2488	58	82	
'	2236	2489	23	81	
me	2318	2489	89	81	
hyeah	2530	2490	147	82	
at	2729	2491	46	81	
my	2851	2491	89	82	
play	524	3468	109	64	
,	636	3469	18	63	
I	1044	3452	22	77	
'	1056	3452	22	77	
m	1075	3452	22	77	
go	1160	3452	56	77	
.	1278	3453	22	77	
in	1380	3453	44	77	
'	1434	3453	22	77	
0	1622	3460	19	63	
-	1667	3459	19	63	
me	1693	3457	94	64	
on	1880	3453	59	64	
a	2108	3450	19	63	
cl	2269	3447	36	63	
rit	2397	4162	51	46	
.	2455	4163	12	45	
