content	x	y	w	h	
POOR	1772	1088	202	95	
LITTLE	2027	1087	292	95	
JESUS	2353	1086	234	95	
ATHILDE	1350	1260	380	88	
was	1759	1258	130	90	
the	1917	1258	92	90	
wife	2039	1257	131	90	
of	2190	1257	67	90	
Burl	2278	1257	141	89	
Hardy	2440	1256	207	89	
,	2643	1255	26	90	
sometimes	2682	1255	320	89	
preacher	3018	1254	265	89	
at	1400	1362	49	88	
the	1471	1362	100	88	
Evening	1611	1362	245	87	
Star	1895	1361	118	88	
Baptist	2052	1360	216	88	
Church	2301	1359	229	88	
,	2538	1359	25	88	
sometimes	2594	1359	306	87	
saw	2940	1357	88	88	
-	3055	1357	25	88	
filer	3073	1357	120	88	
at	3231	1356	64	88	
the	1391	1466	88	88	
Union	1515	1466	187	88	
Stave	1744	1465	167	88	
Factory	1936	1465	225	87	
which	2209	1464	187	87	
was	2439	1463	126	88	
close	2655	1462	142	88	
by	2839	1462	65	88	
Sis	2964	1461	75	88	
'	3046	1461	25	88	
Susan	3115	1461	162	87	
Smiley	1065	1572	198	86	
cook	1308	1571	124	86	
-	1441	1570	25	87	
shop	1468	1570	136	87	
.	1610	1570	25	87	
”	1628	1570	25	87	
Burl	1728	1569	145	87	
and	1904	1569	102	87	
Mathilde	2030	1568	292	87	
lived	2353	1567	138	87	
across	2515	1567	186	86	
the	2723	1566	100	87	
yard	2836	1566	135	86	
in	3003	1565	33	87	
the	3079	1565	88	87	
old	3192	1565	87	86	
building	1047	1676	269	86	
which	1338	1675	187	86	
served	1561	1674	174	86	
as	1772	1673	65	87	
the	1855	1673	100	87	
servants	1968	1673	243	86	
'	2219	1672	25	87	
quarters	2282	1672	236	86	
of	2555	1671	65	87	
the	2642	1670	98	87	
Toledano	2774	1670	286	86	
family	3092	1669	191	86	
during	1053	1779	212	85	
their	1297	1778	134	85	
régime	1473	1777	221	86	
on	1708	1776	64	86	
the	1818	1776	86	86	
plantation	1937	1776	302	85	
.	2247	1775	25	86	
Mathilde	2319	1774	301	86	
was	2634	1773	124	86	
cook	2782	1773	134	86	
at	2962	1772	47	86	
the	3032	1772	98	86	
“	3153	1772	25	86	
big	3182	1772	100	85	
house	1049	1880	179	90	
,	1232	1879	26	91	
and	1314	1879	104	90	
her	1449	1878	105	91	
“	1585	1878	26	91	
vagrant	1621	1878	244	90	
utterances	1881	1877	314	90	
,	2199	1876	26	91	
swinging	2247	1876	282	90	
soft	2563	1875	104	90	
in	2693	1874	51	91	
the	2781	1874	101	91	
music	2883	1874	196	90	
of	3109	1873	67	91	
the	3195	1873	92	90	
moment	1047	1988	261	83	
,	1308	1987	24	84	
”	1325	1987	24	84	
were	1385	1986	144	84	
not	1561	1986	110	84	
confined	1706	1985	247	84	
to	1989	1984	47	84	
the	2075	1984	97	84	
kitchen	2189	1984	217	83	
but	2438	1983	110	84	
happily	2570	1983	219	83	
