content	x	y	w	h	
L	323	327	27	36	
UDOS	657	335	210	41	
CHRIST	683	354	153	34	
.	843	354	9	34	
HYMN	492	438	172	62	
26	706	438	35	62	
.	749	438	17	62	
C	825	438	17	62	
.	850	438	17	62	
M	901	438	17	62	
.	945	438	17	62	
Betrayal	551	507	164	46	
of	733	507	34	46	
Christ	786	507	116	46	
.	908	507	13	46	
YUMUTSKOFVN	391	558	346	62	
,	750	558	17	62	
en	795	558	35	62	
-	845	558	17	62	
kervlken	860	558	196	62	
Esyunt	453	618	174	62	
apokvtes	641	618	195	62	
;	845	618	17	62	
Munt	379	678	141	62	
hompakof	534	678	228	62	
“	782	678	17	62	
hvmkvteket	816	678	278	62	
Cvwiyvranatskes	454	731	381	74	
,	846	738	18	67	
2	393	847	15	58	
Mehenwyn	438	848	255	61	
cemvniyvkis	728	852	287	63	
,	1025	857	15	58	
sa	1043	858	31	58	
Cesys	446	909	134	50	
kicakytes	603	913	217	52	
Mon	380	958	105	62	
efeke	515	962	123	62	
nokhokusen	655	966	273	66	
,	942	974	14	58	
Empenkvlakuset	445	1026	390	58	
:	835	1026	16	58	
3	390	1141	12	48	
Cv	447	1142	60	49	
Pucase	534	1143	161	50	
vne	726	1146	73	48	
tohaks	826	1147	145	49	
.	978	1149	12	48	
Makevlketates	437	1199	336	60	
.	779	1206	14	54	
“	382	1258	14	54	
Mon	414	1259	99	55	
yv	541	1261	59	55	
vn	628	1262	39	55	
hompats	695	1263	190	57	
kicvtes	945	1267	162	57	
.	1114	1270	14	54	
Cutvs	441	1318	142	62	
en	606	1318	35	62	
okvtes	673	1318	152	62	
.	826	1318	17	62	
4	382	1425	17	65	
Este	474	1427	102	66	
Hunvnwa	606	1428	229	68	
Epuce	850	1431	151	67	
Ay	439	1494	63	58	
vranet	509	1494	143	58	
omes	674	1494	113	58	
,	793	1494	16	58	
Cokv	376	1543	128	62	
eshahoy	529	1548	172	64	
vte	718	1554	56	59	
-	785	1556	14	58	
on	806	1557	41	60	
'	438	1606	14	54	
Stemerkvranet	454	1607	341	59	
-	796	1613	14	54	
os	814	1613	49	55	
:	873	1614	14	54	
5	376	1718	15	58	
Momis	428	1720	162	60	
Æha	609	1723	116	59	
!	735	1725	15	58	
ma	762	1725	73	60	
hunynwa	850	1727	209	62	
,	1060	1730	15	58	
Cesvs	435	1785	136	49	
erwiyvte	594	1788	196	50	
;	799	1792	12	47	
Heckekaten	374	1835	273	63	
omvtehkvn	682	1841	248	62	
,	944	1846	15	58	
Enhervranvtes	435	1900	332	57	
!	777	1909	12	48	
30	685	2032	40	43	
