content	x	y	w	h	
CHRISTIAN	557	380	224	36	
EXPERIENCE	806	380	268	36	
.	1079	380	10	36	
2	354	478	17	62	
Momis	398	478	158	62	
,	568	478	17	62	
este	603	478	82	62	
efeke	720	478	115	62	
,	839	478	17	62	
kvncapuse	869	478	244	62	
;	1128	478	17	62	
Heciyvt	345	538	197	62	
atekat	562	538	129	62	
,	694	538	17	62	
vpakiyetos	736	538	250	62	
;	990	538	17	62	
Momet	342	598	175	62	
vm	535	598	45	62	
'	624	598	17	62	
punvky	642	598	170	62	
vnokencusat	830	598	283	62	
Herkvn	341	658	178	58	
oh	542	658	54	58	
hvtvlaken	620	658	216	58	
emayetos	862	658	217	58	
.	1083	658	16	58	
3	350	770	17	62	
Naorkvlke	406	770	242	62	
cepvsvtkeko	667	770	290	62	
munkat	977	770	178	62	
,	1156	770	17	62	
V	357	834	16	58	
-	393	834	16	58	
coh	406	834	76	58	
akysymykatskyren	510	834	420	58	
komis	953	834	140	58	
,	1101	834	16	58	
Cerke	344	894	149	58	
take	514	894	97	58	
toyis	632	894	103	58	
,	743	894	16	58	
vne	783	894	74	58	
tvlkuset	885	894	175	58	
,	1067	894	16	58	
Heren	350	950	132	60	
'	513	952	15	58	
ce	526	952	53	59	
fystykiye	599	953	209	60	
tetayetos	829	956	209	60	
.	1044	958	15	58	
4	348	1066	16	58	
Yvmv	414	1066	130	58	
ekvna	571	1066	133	58	
estomen	724	1066	175	58	
füllatskis	933	1066	197	58	
Heren	344	1125	142	65	
.	486	1125	18	65	
'	512	1125	18	65	
ce	533	1125	42	65	
fvstvkit	599	1125	172	65	
ece	794	1125	75	65	
pakykis	900	1125	168	65	
;	1080	1125	18	65	
Holwake	345	1182	213	62	
estomen	579	1182	177	62	
ropote	789	1182	142	62	
catskis	956	1182	151	62	
,	1116	1182	17	62	
Cem	345	1241	95	74	
puyvfekcvn	476	1241	261	74	
tempueciye	767	1241	258	74	
munkvisa	1032	1241	230	74	
5	349	1358	15	58	
Yvmvn	416	1359	144	59	
ce	595	1360	42	59	
fèke	668	1361	98	59	
cen	790	1362	65	59	
kvncapusyken	879	1363	324	61	
,	1217	1366	15	58	
Mehenwvo	333	1423	264	49	
vm	625	1423	45	49	
mekusapatsken	707	1423	346	49	
omat	1085	1423	115	49	
,	1198	1423	14	49	
Ce	347	1478	68	62	
påsatkvkof	433	1478	263	62	
,	687	1478	17	62	
ce	729	1478	46	62	
vpiyvkáres	805	1478	252	62	
:	1065	1478	17	62	
Hesaketvmeset	341	1543	357	53	
makvtet	711	1543	192	53	
omes	920	1543	118	53	
.	1044	1543	15	53	
HYMN	574	1652	168	49	
73	777	1652	45	49	
.	830	1652	14	49	
S	895	1652	14	49	
.	920	1652	14	49	
M	970	1652	14	49	
.	1010	1652	14	49	
6s	498	1713	25	46	
Come	530	1713	104	46	
,	633	1713	13	46	
ye	655	1713	41	46	
that	708	1713	75	46	
love	797	1713	78	46	
the	886	1713	59	46	
Lord	963	1713	90	46	
.	1061	1713	13	46	
”	1075	1713	13	46	
AWVKES	525	1770	210	54	
,	736	1770	15	54	
Cehof	778	1770	142	54	
v	928	1770	15	54	
Vnokecakatskat	537	1826	364	58	
,	901	1826	16	58	
Mohmet	458	1882	198	62	
yvhikety	682	1882	196	62	
heran	903	1882	114	62	
Yvhik	533	1941	128	70	
v	672	1941	20	70	
kepvkes	695	1941	204	70	
.	899	1941	20	70	
