content	x	y	w	h	
No	712	250	114	122	
.	818	249	36	122	
32	882	249	69	122	
.	954	248	36	122	
IN	1133	247	47	122	
THE	1278	246	174	121	
RESURRECTION	1494	244	715	117	
MORNING	2270	238	454	119	
.	2738	234	36	122	
JENNIE	805	412	176	44	
WILSON	1006	411	199	43	
.	1223	409	12	45	
A	2679	386	16	58	
.	2715	385	16	58	
E	2768	385	16	58	
.	2797	385	16	58	
HELTON	2841	384	192	57	
.	3044	383	16	58	
1	774	731	21	72	
.	803	730	21	72	
Soon	857	730	140	70	
the	1028	728	93	71	
dreamless	1144	727	234	69	
sleep	1392	724	153	70	
of	1566	721	66	72	
death	1648	721	124	71	
will	1795	719	113	71	
be	1928	718	80	71	
o	2030	717	21	72	
'	2059	717	21	72	
er	2086	715	54	72	
,	2147	715	21	72	
Soon	2179	715	140	71	
will	2348	713	115	70	
end	2495	711	104	72	
its	2629	710	63	71	
lone	2721	708	130	72	
-	2862	707	21	72	
ly	2881	707	55	72	
night	2966	705	163	71	
:	3132	704	21	72	
2	772	803	19	64	
.	798	803	19	64	
O	863	802	19	64	
the	1017	801	101	63	
brightness	1134	800	241	62	
of	1398	798	60	64	
that	1466	797	128	63	
morn	1601	796	127	63	
none	1747	795	158	63	
can	1918	794	92	63	
tell	2044	793	98	63	
,	2143	792	19	64	
When	2172	792	180	62	
all	2386	790	83	63	
darkness	2488	789	274	62	
fades	2795	787	151	63	
away	2969	785	162	63	
,	3129	784	19	64	
3	771	860	22	74	
.	801	860	22	74	
Over	861	859	144	73	
all	1029	858	86	73	
the	1119	857	117	73	
world	1251	856	164	73	
the	1445	854	96	74	
trumpet	1565	853	258	73	
will	1833	851	129	73	
sound	1980	850	179	73	
,	2159	849	22	74	
Ringing	2181	849	255	72	
loud	2460	846	134	74	
o	2624	845	22	74	
'	2654	845	22	74	
er	2675	845	55	73	
sea	2750	844	96	74	
and	2870	843	106	74	
land	2997	842	137	73	
;	3134	841	22	74	
4	769	926	24	80	
.	802	926	24	80	
What	853	925	180	79	
a	1106	923	24	80	
morning	1151	923	271	78	
full	1443	920	100	80	
of	1571	919	61	80	
joy	1648	919	93	79	
that	1760	918	134	79	
will	1917	917	118	79	
be	2048	916	90	79	
,	2131	915	24	80	
When	2157	915	180	79	
the	2358	913	116	80	
Lord	2486	912	138	79	
,	2631	911	24	80	
who	2660	911	139	79	
for	2820	910	83	79	
us	2921	909	75	79	
died	3003	908	129	79	
,	3131	907	24	80	
105	1782	1084	75	180	
CHODA	1920	1035	66	218	
NA	2219	1099	59	329	
7	2378	1381	35	9	
4	1785	1403	74	22	
Open	830	1615	149	75	
wide	1015	1614	144	75	
will	1178	1613	121	75	
swing	1307	1612	149	75	
the	1469	1610	109	76	
tomb	1587	1609	121	76	
'	1709	1608	23	76	
s	1724	1608	23	76	
gloomy	1769	1608	230	74	
door	2012	1606	137	75	
In	2208	1604	57	76	
the	2331	1603	98	76	
res	2462	1602	87	76	
-	2556	1602	23	76	
ur	2574	1602	71	75	
-	2663	1601	23	76	
rec	2709	1600	87	76	
-	2802	1600	23	76	
tion	2816	1600	122	75	
light	2965	1598	150	75	
.	3110	1597	23	76	
And	831	1687	129	69	
from	989	1686	118	68	
silent	1147	1685	177	68	
slumber	1336	1683	258	67	
saints	1609	1681	185	68	
rise	1812	1680	108	68	
to	1951	1678	27	69	
dwell	1996	1678	173	68	
in	2195	1677	64	68	
the	2330	1675	100	69	
glad	2454	1674	130	69	
e	2619	1673	21	69	
-	2668	1673	21	69	
ter	2708	1672	90	69	
-	2829	1671	21	69	
nal	2874	1671	99	69	
day	2993	1670	109	69	
!	3116	1669	21	69	
Then	845	1751	141	73	
will	1012	1750	118	73	
ocean	1153	1749	153	73	
'	1319	1747	22	74	
s	1342	1747	22	74	
briny	1382	1747	167	73	
bed	1573	1745	75	74	
,	1657	1745	22	74	
like	1688	1745	119	73	
the	1813	1744	106	73	
ground	1940	1743	212	72	
,	2159	1741	22	74	
Yield	2203	1740	109	74	
its	2351	1739	65	74	
dead	2425	1739	108	73	
at	2552	1738	69	73	
Christ	2630	1737	140	73	
'	2774	1736	22	74	
s	2789	1736	22	74	
command	2833	1735	301	72	
.	3127	1733	22	74	
Bids	843	1819	129	73	
us	993	1818	69	74	
from	1086	1817	116	74	
the	1269	1816	96	73	
bonds	1383	1815	189	73	
of	1586	1813	69	74	
death	1658	1813	166	73	
to	1869	1811	42	74	
be	1938	1811	69	73	
free	2034	1810	116	73	
,	2153	1809	22	74	
In	2204	1808	55	74	
His	2325	1807	96	74	
likeness	2454	1806	248	73	
sat	2736	1804	96	74	
-	2843	1803	22	74	
is	2889	1803	42	74	
-	2948	1803	22	74	
fied	2997	1802	98	74	
!	3105	1801	22	74	
CHORUS	900	2259	289	41	
.	1195	2256	12	43	
In	913	2511	42	73	
SONGS	661	2789	16	291	
the	1045	2510	96	73	
res	1218	2508	85	74	
.	1567	2509	19	64	
-	1593	2509	19	64	
ur	1749	2508	71	64	
-	1840	2507	19	64	
rec	1874	2507	84	64	
-	1970	2506	19	64	
tion	1994	2506	109	63	
morn	2128	2505	170	63	
-	2451	2503	19	64	
-	2607	2501	19	64	
ing	2716	2500	92	64	
All	2864	2499	92	64	
the	3028	2498	92	63	
