content	x	y	w	h	
WHAT	644	269	304	128	
OF	992	267	120	128	
THE	1179	266	167	128	
SHEAVES	1405	264	409	127	
?	1819	262	39	129	
Concluded	1946	261	364	127	
.	2313	259	39	129	
lim	1336	460	62	36	
.	1438	459	10	36	
cres	2071	461	126	32	
.	2203	461	8	32	
b	267	510	49	14	
ph	394	512	87	42	
en	268	668	49	7	
What	974	711	155	50	
at	1068	729	56	33	
.	1141	728	10	33	
.	1171	727	10	33	
.	1205	726	10	33	
.	1239	725	10	33	
sheaves	470	713	206	61	
?	692	712	17	62	
.	717	712	17	62	
.	755	711	17	62	
.	786	711	17	62	
.	818	711	17	62	
of	1437	695	67	73	
the	1526	694	85	71	
har	1643	691	85	72	
vest	2017	700	114	61	
of	2162	699	57	62	
souls	2291	698	125	61	
?	2443	697	17	62	
.	2469	697	17	62	
.	2506	697	17	62	
.	2538	697	17	62	
beautiful	466	772	256	68	
sheaves	727	770	212	68	
?	960	769	20	69	
Brother	998	769	200	68	
,	1205	768	20	69	
O	1247	767	20	69	
what	1286	767	146	68	
of	1439	766	63	69	
the	1532	766	79	68	
harvest	1642	765	197	68	
,	1849	764	20	69	
the	1875	764	89	68	
wonderful	1972	763	293	67	
harvest	2265	761	207	68	
of	2491	760	51	69	
souls	2564	759	122	69	
?	2710	759	20	69	
dim	548	1150	95	30	
.	685	1149	8	31	
we	995	1416	86	67	
have	1096	1415	120	67	
noth	1259	1414	114	67	
-	1624	1412	19	67	
ing	1734	1411	77	67	
to	1854	1411	49	67	
of	1973	1410	62	67	
:	2222	1409	19	67	
fer	2456	1407	73	64	
but	2557	1406	91	64	
Shall	500	1484	130	68	
we	649	1483	76	69	
have	743	1482	126	69	
nothing	883	1482	210	67	
to	1130	1480	51	69	
of	1291	1479	51	69	
-	1356	1479	20	69	
fer	1396	1478	79	69	
but	1506	1478	88	68	
leaves	1616	1477	167	68	
?	1804	1476	20	69	
Shall	1928	1475	132	69	
we	2077	1474	76	69	
have	2178	1474	126	68	
nothing	2327	1473	201	68	
to	2565	1471	51	69	
10	539	1703	54	74	
SITTE	544	1866	59	157	
-	1930	2145	17	58	
leaves	507	2157	160	57	
.	677	2156	16	58	
.	712	2156	16	58	
.	742	2155	16	58	
.	777	2155	16	58	
.	809	2155	16	58	
.	842	2155	16	58	
.	877	2155	16	58	
.	907	2154	16	58	
Long	1001	2154	134	57	
.	1149	2153	16	58	
.	1184	2153	16	58	
.	1214	2153	16	58	
.	1249	2152	16	58	
.	1284	2152	16	58	
.	1314	2152	16	58	
as	1507	2150	53	58	
of	503	2216	63	69	
-	598	2215	20	69	
fer	652	2215	76	69	
but	771	2214	89	69	
leaves	872	2214	157	68	
,	1039	2213	20	69	
nothing	1070	2212	203	68	
but	1294	2211	88	69	
leaves	1404	2210	160	69	
e	1635	2148	17	58	
-	1694	2148	17	58	
ter	1751	2147	76	57	
Long	1686	2209	136	68	
as	1849	2208	51	69	
-	2089	2142	17	58	
ni	2225	2142	64	56	
-	2302	2140	17	58	
ty	2335	2140	44	58	
e	1977	2207	20	69	
-	2026	2207	20	69	
ter	2080	2206	79	69	
-	2187	2206	20	69	
ni	2227	2205	51	69	
-	2292	2205	20	69	
ty	2332	2205	51	69	
rolls	2480	2138	117	56	
?	2620	2136	17	58	
rolls	2479	2204	118	68	
?	2614	2203	20	69	
yoga	1530	2613	107	15	
No	284	2609	121	92	
.	401	2608	27	92	
118	472	2608	107	92	
.	587	2607	27	92	
OLIVET	1328	2609	337	83	
.	1667	2607	25	85	
RAY	388	2734	107	53	
PALMER	525	2733	199	53	
.	736	2731	15	54	
LOWELL	2217	2715	204	60	
MASON	2445	2713	172	61	
.	2627	2712	17	62	
1	385	3037	21	74	
.	408	3036	21	74	
My	528	3036	81	73	
faith	649	3035	116	73	
looks	792	3034	143	73	
up	942	3033	68	74	
to	1028	3033	54	74	
Thee	1103	3032	122	74	
,	1224	3032	21	74	
Thou	1268	3031	114	74	
Lamb	1407	3030	157	74	
of	1575	3029	55	74	
Calvary	1647	3029	200	73	
,	1854	3028	21	74	
Sav	1887	3028	95	73	
-	1989	3027	21	74	
iour	2016	3027	104	73	
di	2138	3026	54	74	
-	2184	3026	21	74	
vine	2205	3026	107	73	
;	2319	3025	21	74	
Now	2357	3025	105	73	
hear	2495	3024	125	73	
me	2634	3023	82	74	
2	381	3105	21	74	
.	411	3104	21	74	
May	453	3104	116	74	
Thy	605	3103	84	74	
rich	720	3103	97	73	
grace	845	3102	144	73	
impart	1016	3101	176	73	
,	1191	3100	21	74	
Strength	1223	3100	168	73	
to	1413	3098	28	74	
my	1454	3098	81	74	
fainting	1560	3098	202	72	
heart	1790	3096	144	73	
,	1934	3095	21	74	
My	1964	3095	81	74	
zeal	2052	3095	115	73	
inspire	2186	3094	176	73	
!	2369	3093	21	74	
As	2402	3092	68	74	
Thou	2495	3092	114	73	
hast	2627	3091	125	74	
3	385	3169	21	74	
.	408	3168	21	74	
While	465	3168	150	73	
life	637	3167	58	74	
'	693	3167	21	74	
s	708	3167	21	74	
dark	739	3166	76	74	
maze	838	3166	107	73	
I	963	3165	21	74	
tread	1002	3165	134	73	
,	1143	3164	21	74	
And	1171	3164	74	74	
griefs	1269	3163	149	73	
around	1437	3162	141	74	
me	1591	3161	55	74	
spread	1659	3161	174	73	
,	1840	3160	21	74	
Be	1873	3160	68	73	
Thou	1966	3159	115	74	
my	2092	3158	95	74	
guide	2199	3158	147	73	
;	2350	3157	21	74	
Bid	2386	3157	74	73	
darkness	2481	3156	245	73	
4	382	3237	21	74	
.	412	3236	21	74	
When	462	3236	143	73	
ends	642	3235	75	74	
life	732	3234	57	74	
'	787	3234	21	74	
s	802	3234	21	74	
transient	834	3234	176	73	
dream	1018	3233	112	73	
,	1147	3232	21	74	
When	1171	3232	157	73	
death	1348	3231	112	73	
'	1455	3230	21	74	
s	1477	3230	21	74	
cold	1509	3230	75	73	
,	1590	3229	21	74	
sullen	1618	3229	152	73	
stream	1797	3228	116	74	
Shall	1941	3227	134	74	
o	2085	3226	21	74	
'	2107	3226	21	74	
er	2128	3226	55	74	
me	2193	3226	68	73	
roll	2266	3225	68	74	
,	2332	3225	21	74	
Blest	2368	3225	127	73	
Saviour	2518	3224	197	73	
,	2715	3223	21	74	
esa	2375	3298	311	135	
while	446	3884	137	68	
I	649	3883	20	69	
pray	689	3883	117	68	
,	803	3882	20	69	
Take	848	3882	126	68	
all	997	3881	69	69	
my	1073	3880	89	69	
guilt	1177	3880	127	68	
a	1328	3879	20	69	
-	1370	3879	20	69	
way	1405	3878	98	69	
,	1510	3878	20	69	
0	1559	3878	20	69	
let	1658	3877	69	69	
me	1745	3876	89	69	
from	1854	3876	107	68	
this	1998	3875	95	68	
day	2124	3874	89	69	
Be	2234	3873	63	69	
wholly	2312	3873	175	68	
Thine	2537	3872	138	68	
!	2686	3871	20	69	
died	449	3952	107	74	
for	625	3951	74	74	
me	721	3951	81	73	
,	803	3950	21	74	
0	856	3950	21	74	
may	920	3949	116	74	
my	1051	3949	81	73	
love	1157	3948	107	73	
to	1300	3947	41	74	
Thee	1376	3947	125	73	
Pure	1529	3946	115	73	
,	1651	3945	21	74	
warm	1681	3945	125	73	
,	1831	3944	21	74	
and	1867	3944	95	73	
changeless	1979	3943	295	72	
be	2294	3941	55	74	
,	2356	3941	21	74	
A	2401	3940	21	74	
living	2455	3940	152	73	
fire	2630	3939	86	74	
!	2723	3939	21	74	
turn	453	4019	111	72	
to	628	4019	53	72	
day	706	4019	92	71	
,	805	4018	20	72	
Wipe	839	4019	134	71	
sorrow	1003	4018	160	72	
'	1178	4018	20	72	
s	1199	4018	20	72	
tears	1241	4017	141	72	
away	1400	4016	135	73	
,	1543	4017	20	72	
Nor	1571	4016	103	72	
let	1698	4016	71	72	
me	1780	4016	93	72	
ev	1883	4016	54	71	
-	1959	4015	20	72	
er	2003	4016	40	72	
stray	2076	4015	131	72	
From	2232	4014	121	73	
Thee	2402	4014	119	72	
a	2557	4014	20	72	
-	2579	4014	20	72	
side	2609	4014	94	72	
!	2718	4014	20	72	
then	450	4088	115	74	
,	572	4087	21	74	
in	626	4087	41	74	
love	701	4087	104	73	
,	812	4086	21	74	
Fear	845	4086	114	73	
and	990	4085	85	74	
distrust	1103	4084	212	73	
remove	1328	4083	197	73	
,	1532	4082	21	74	
-	1562	4082	21	74	
0	1622	4081	21	74	
bear	1673	4081	114	73	
me	1799	4080	95	74	
safe	1905	4079	115	74	
above	2040	4079	152	73	
,	2199	4078	21	74	
A	2244	4077	21	74	
ransomed	2306	4077	254	73	
soul	2580	4075	115	74	
!	2694	4075	21	74	
KA	721	4275	66	126	
Toto	816	4351	106	87	
441H	1390	4167	85	218	
