content	x	y	w	h	
THE	1185	268	160	112	
LAND	1396	268	258	112	
FAR	1696	268	175	112	
AWAY	1929	268	298	112	
.	2228	268	32	112	
No	489	278	120	108	
.	599	278	31	108	
107	667	278	107	108	
.	774	278	31	108	
J	592	413	21	74	
.	615	413	21	74	
C	667	413	21	74	
.	697	413	21	74	
MURRAY	735	413	221	74	
,	960	413	21	74	
ALDINE	2323	414	191	58	
S	2542	414	16	58	
.	2565	414	16	58	
KIEFFER	2610	414	211	58	
.	2831	414	16	58	
CN	692	954	18	122	
1	696	736	22	76	
.	727	736	22	76	
We	783	736	111	76	
will	905	736	128	76	
cheer	1049	736	172	76	
-	1220	736	22	76	
ful	1242	736	86	76	
-	1366	736	22	76	
ly	1419	736	56	76	
bear	1515	736	137	76	
ev	1723	736	70	76	
-	1821	736	22	76	
'	1867	736	22	76	
ry	1889	736	55	76	
tri	2020	736	86	76	
-	2121	736	22	76	
al	2162	736	70	76	
of	2297	736	56	76	
life	2472	736	88	76	
,	2560	736	22	76	
Till	2659	736	99	76	
we	2788	736	98	76	
2	698	809	20	69	
.	726	809	20	69	
We	771	809	126	69	
will	898	809	117	69	
work	1045	809	143	69	
in	1280	809	38	69	
God	1350	809	128	69	
'	1489	809	20	69	
s	1517	809	20	69	
vineyard	1562	809	270	69	
while	1864	809	161	69	
here	2056	809	133	69	
upon	2207	809	153	69	
earth	2425	809	142	69	
,	2588	809	20	69	
Then	2649	809	97	69	
we	2774	809	89	69	
'	2861	809	20	69	
ll	2880	809	51	69	
3	694	873	23	80	
.	726	873	23	80	
And	782	873	126	80	
our	932	873	114	80	
life	1072	873	80	80	
shall	1218	873	153	80	
be	1410	873	73	80	
joy	1534	873	91	80	
-	1658	873	23	80	
ous	1710	873	101	80	
while	1851	873	168	80	
journeying	2056	873	335	80	
here	2410	873	137	80	
,	2557	873	23	80	
In	2647	873	44	80	
the	2806	873	114	80	
stand	693	1569	173	74	
on	910	1569	55	74	
the	1033	1569	95	74	
heav	1144	1569	146	74	
-	1294	1569	21	74	
en	1323	1569	54	74	
-	1422	1569	21	74	
ly	1458	1569	54	74	
shore	1548	1569	167	74	
,	1722	1569	21	74	
Where	1756	1569	158	74	
our	1935	1569	105	74	
souls	2058	1569	149	74	
shall	2238	1569	138	74	
be	2397	1569	81	74	
blest	2490	1569	147	74	
,	2644	1569	21	74	
and	2677	1569	106	74	
we	2817	1569	81	74	
en	693	1637	68	74	
-	833	1637	21	74	
ter	902	1637	84	74	
the	1019	1637	95	74	
por	1143	1637	106	74	
-	1245	1637	21	74	
tals	1277	1637	101	74	
of	1454	1637	54	74	
rest	1544	1637	114	74	
;	1673	1637	21	74	
Where	1745	1637	168	74	
we	1928	1637	81	74	
'	2010	1637	21	74	
ll	2034	1637	41	74	
join	2102	1637	93	74	
in	2259	1637	41	74	
the	2379	1637	95	74	
prais	2493	1637	155	74	
-	2648	1637	21	74	
es	2676	1637	55	74	
of	2823	1637	68	74	
hope	692	1705	150	69	
of	900	1705	51	69	
that	991	1705	131	69	
beau	1130	1705	153	69	
-	1294	1705	20	69	
ti	1323	1705	38	69	
-	1385	1705	20	69	
ful	1425	1705	89	69	
land	1540	1705	131	69	
;	1686	1705	20	69	
If	1803	1705	51	69	
our	1920	1705	108	69	
lives	2051	1705	142	69	
shall	2223	1705	146	69	
conform	2389	1705	231	69	
to	2671	1705	51	69	
the	2790	1705	109	69	
CHORUS	2398	2129	287	42	
.	2695	2129	11	42	
www	1974	2212	50	18	
ev	729	2433	68	74	
-	831	2433	21	74	
er	875	2433	54	74	
shall	950	2433	149	74	
rest	1122	2433	115	74	
,	1236	2433	21	74	
Where	1271	2433	168	74	
tri	1452	2433	85	74	
-	1529	2433	21	74	
als	1557	2433	74	74	
shall	1662	2433	149	74	
come	1827	2433	164	74	
nevermore	2004	2433	328	74	
.	2339	2433	21	74	
God	717	2497	137	69	
and	882	2498	108	69	
the	1018	2498	98	69	
Lamb	1144	2499	136	69	
,	1278	2499	20	69	
In	1319	2499	51	69	
the	1403	2500	98	69	
beautiful	1516	2500	290	70	
land	1833	2501	133	70	
of	1991	2502	51	69	
the	2061	2502	98	69	
blest	2184	2502	152	70	
