content	x	y	w	h	
No	696	495	143	129	
.	839	495	39	129	
40	883	494	120	129	
.	1008	493	39	129	
I	1242	491	39	129	
Hear	1315	490	241	128	
My	1614	487	166	130	
Saviour	1818	487	393	126	
Calling	2278	483	349	127	
.	2630	480	39	129	
M	798	619	18	60	
.	840	620	18	60	
V	877	620	18	60	
.	908	620	18	60	
STALEY	940	621	151	62	
.	1097	622	18	60	
CHAS	2637	607	104	62	
.	2748	606	17	62	
H	2785	606	17	62	
.	2823	606	17	62	
GABRIEL	2854	606	177	60	
1	920	952	21	69	
.	941	952	21	69	
I	1011	951	21	69	
hear	1081	951	127	68	
my	1233	949	115	69	
Saviour	1364	948	225	68	
call	1611	946	105	69	
-	1739	945	21	69	
ing	1789	945	90	69	
,	1879	944	21	69	
His	1921	944	89	68	
voice	2045	943	136	68	
I	2215	942	21	69	
will	2268	941	120	68	
0	2439	940	21	69	
-	2488	940	21	69	
bey	2533	939	99	69	
;	2642	938	21	69	
No	2733	938	77	68	
lon	2857	937	80	68	
-	2971	936	21	69	
ger	3016	935	79	69	
2	918	1020	21	70	
.	947	1020	21	70	
I	1011	1019	21	70	
hear	1081	1019	132	69	
my	1239	1017	104	70	
Saviour	1371	1016	219	69	
call	1612	1014	99	70	
-	1742	1013	21	70	
ing	1786	1013	91	70	
,	1877	1012	21	70	
He	1910	1012	90	70	
bids	2043	1011	122	69	
me	2176	1010	103	70	
not	2298	1009	101	69	
de	2420	1008	64	70	
-	2502	1007	21	70	
lay	2538	1007	81	70	
;	2630	1006	21	70	
Tho	2738	1006	101	69	
'	2843	1005	21	70	
darkness	2887	1004	263	68	
3	918	1088	21	70	
.	947	1088	21	70	
I	1011	1087	21	70	
hear	1081	1087	129	69	
the	1250	1085	91	70	
Saviour	1362	1084	221	69	
call	1615	1082	96	70	
-	1735	1081	21	70	
ing	1786	1081	81	70	
In	1921	1080	39	70	
ac	2045	1079	53	70	
-	2104	1079	21	70	
cents	2131	1078	144	69	
soft	2297	1077	96	69	
and	2413	1076	100	70	
low	2545	1075	81	70	
;	2651	1074	21	70	
How	2726	1074	120	69	
can	2890	1072	81	70	
I	3041	1071	21	70	
will	883	1752	118	73	
I	1081	1751	22	74	
lin	1210	1750	64	73	
-	1313	1749	22	74	
ger	1361	1748	96	74	
,	1456	1748	22	74	
But	1504	1747	106	74	
seek	1645	1746	112	74	
his	1789	1745	85	74	
love	1915	1744	115	73	
to	2102	1743	42	73	
-	2176	1742	22	74	
day	2227	1742	96	73	
.	2326	1741	22	74	
My	2410	1740	109	74	
Saviour	2539	1739	226	73	
'	2761	1737	22	74	
s	2783	1737	22	74	
love	2837	1737	123	73	
is	3005	1735	29	74	
gath	892	1827	109	71	
-	1025	1825	21	72	
ers	1045	1825	73	72	
round	1147	1824	167	70	
me	1362	1820	107	73	
,	1456	1821	21	72	
He	1497	1820	93	72	
'	1587	1819	21	72	
ll	1610	1818	41	72	
guide	1673	1818	159	71	
me	1843	1815	108	72	
all	1957	1815	74	71	
the	2074	1814	94	70	
way	2214	1812	115	71	
,	2332	1811	21	72	
And	2420	1809	113	71	
should	2567	1808	172	70	
the	2778	1805	94	72	
path	2892	1804	110	71	
be	3036	1802	66	72	
lon	894	1888	75	74	
-	1012	1887	22	74	
ger	1056	1887	85	73	
tar	1198	1886	86	73	
-	1320	1885	22	74	
ry	1371	1884	55	74	
When	1497	1883	162	73	
he	1690	1882	69	74	
doth	1780	1881	126	73	
love	1944	1880	115	73	
me	2071	1879	110	73	
so	2244	1877	42	74	
?	2302	1877	22	74	
I	2422	1876	22	74	
spurn	2499	1875	149	73	
earth	2682	1874	135	73	
'	2834	1873	22	74	
s	2856	1873	22	74	
fleeting	2910	1872	213	73	
bound	864	2572	182	73	
-	1056	2571	22	74	
less	1080	2571	105	73	
,	1184	2570	22	74	
It	1238	2569	42	74	
shel	1325	2569	123	73	
-	1446	2568	22	74	
ters	1467	2568	108	73	
e	1626	2566	22	74	
-	1671	2566	22	74	
ven	1719	2566	86	73	
me	1863	2564	96	74	
;	1956	2564	22	74	
I	2076	2563	22	74	
know	2139	2562	144	73	
that	2325	2561	123	73	
it	2468	2560	42	74	
en	2570	2559	55	74	
-	2661	2558	22	74	
dur	2702	2558	106	73	
-	2834	2557	22	74	
eth	2877	2556	75	74	
Thro	3005	2555	123	74	
'	3134	2554	22	74	
lone	869	2644	127	65	
-	1029	2643	19	65	
ly	1103	2643	37	64	
That	1236	2641	127	65	
leadeth	1384	2640	200	64	
to	1622	2638	49	65	
his	1724	2638	85	64	
throne	1833	2637	182	64	
,	2018	2635	19	65	
The	2073	2635	103	64	
Lord	2197	2634	126	64	
will	2352	2633	113	64	
ne	2487	2632	72	64	
'	2560	2631	19	65	
er	2584	2631	49	65	
desert	2652	2630	179	64	
me	2855	2629	108	64	
:	2956	2628	19	65	
I	3008	2627	19	65	
pleasures	876	2708	262	72	
!	1155	2706	22	74	
The	1233	2705	106	74	
world	1350	2705	156	72	
is	1539	2703	42	74	
naught	1593	2703	219	72	
to	1824	2701	42	74	
me	1887	2700	96	74	
!	1995	2699	22	74	
Re	2055	2699	82	74	
-	2137	2698	22	74	
ceive	2158	2698	138	73	
me	2311	2697	110	73	
,	2415	2696	22	74	
Lord	2455	2696	126	73	
,	2595	2695	22	74	
receive	2631	2694	198	73	
me	2859	2693	109	73	
;	2962	2692	22	74	
I	3007	2691	22	74	
CHORUS	1688	3113	234	49	
.	1932	3111	14	51	
T	1789	3225	7	26	
all	912	3460	73	66	
e	1081	3461	18	65	
-	1140	3461	18	65	
ter	1198	3461	74	65	
-	1312	3462	18	65	
ni	1364	3461	72	66	
-	1451	3462	18	65	
ty	1495	3461	48	66	
.	1556	3462	18	65	
)	1622	3462	18	65	
ne	910	3524	77	69	
'	987	3523	21	69	
er	1006	3523	52	69	
shall	1083	3523	140	68	
walk	1236	3521	134	69	
alone	1403	3520	155	68	
.	1561	3519	21	69	
Į	1631	3518	21	69	
come	915	3592	158	73	
,	1067	3591	22	74	
I	1112	3590	22	74	
come	1188	3590	144	73	
to	1373	3588	55	74	
thee	1458	3588	120	73	
.	1577	3587	22	74	
)	1614	3586	22	74	
I	1764	3517	21	69	
hear	1862	3517	127	68	
my	2031	3515	102	69	
Sav	2161	3514	90	69	
-	2261	3513	21	69	
iour	2283	3513	115	69	
call	2427	3512	98	68	
-	2548	3511	21	69	
ing	2598	3511	80	68	
,	2681	3510	21	69	
His	2737	3510	89	68	
voice	2861	3509	136	68	
is	3032	3507	39	69	
sweet	856	4239	164	79	
to	1047	4237	47	81	
me	1149	4236	104	81	
;	1251	4235	24	81	
His	1345	4235	92	80	
boundless	1451	4234	291	79	
love	1769	4231	115	81	
endur	1908	4230	165	80	
-	2096	4229	24	81	
eth	2162	4228	72	81	
Thro	2288	4227	137	80	
'	2424	4226	24	81	
