content	x	y	w	h	
No	784	569	130	116	
.	914	568	35	116	
135	982	566	136	116	
.	1139	565	35	116	
What	1283	562	275	115	
a	1587	560	35	116	
Friend	1686	557	309	114	
We	2038	553	171	116	
Have	2235	550	237	115	
in	2532	547	65	116	
Jesus	2668	545	263	114	
.	2919	542	35	116	
JOSEPH	841	714	138	61	
SCRIVEN	1008	712	166	60	
,	1180	710	18	62	
ALT	1215	709	72	62	
.	1293	708	18	62	
.	1325	708	18	62	
CHARLES	2622	681	182	72	
C	2829	682	20	72	
.	2858	682	20	72	
CONVERSE	2889	682	214	72	
.	3106	682	20	72	
1	840	985	21	70	
.	869	985	21	70	
What	912	983	163	69	
a	1138	981	21	70	
friend	1196	981	169	68	
we	1384	977	91	71	
have	1488	977	137	68	
in	1650	975	40	70	
Je	1772	973	66	70	
-	1870	972	21	70	
sus	1932	971	91	69	
,	2019	970	21	70	
2	836	1053	22	74	
.	866	1053	22	74	
Have	919	1052	144	73	
we	1106	1050	83	73	
tri	1243	1048	75	73	
-	1331	1047	22	74	
als	1367	1046	75	74	
and	1472	1045	107	73	
temp	1600	1043	150	73	
-	1751	1041	22	74	
ta	1775	1041	42	74	
-	1841	1040	22	74	
tions	1895	1040	146	72	
?	2051	1038	22	74	
3	843	1125	21	69	
.	871	1125	21	69	
Are	920	1123	100	68	
we	1106	1120	90	69	
weak	1204	1119	147	67	
and	1378	1116	109	68	
heavy	1511	1115	162	66	
-	1718	1111	21	69	
la	1776	1110	39	69	
-	1858	1108	21	69	
den	1907	1107	100	69	
,	2019	1106	21	69	
All	2167	968	91	69	
our	2326	966	101	69	
sins	2443	965	112	69	
and	2569	963	110	69	
griefs	2705	961	156	68	
to	2883	959	52	70	
bear	2965	958	130	69	
!	3098	956	21	70	
Is	2162	1036	56	74	
there	2293	1035	142	72	
trouble	2455	1032	210	72	
an	2707	1029	69	74	
-	2809	1028	22	74	
y	2869	1027	22	74	
-	2906	1027	22	74	
where	2918	1026	188	73	
?	3116	1024	22	74	
Cumbered	2169	1103	286	65	
with	2488	1097	121	69	
a	2642	1096	21	69	
load	2699	1094	107	68	
of	2857	1092	52	69	
care	2969	1091	115	67	
?	3103	1088	21	69	
FINE	3085	1387	128	48	
.	3216	1393	14	43	
What	865	1639	171	71	
a	1098	1637	21	72	
priv	1183	1636	103	71	
-	1317	1634	21	72	
i	1361	1634	21	72	
-	1390	1633	21	72	
lege	1435	1633	112	71	
to	1585	1631	54	71	
car	1724	1629	83	71	
-	1850	1627	21	72	
ry	1906	1627	55	71	
Ev	2115	1624	67	71	
.	2193	1623	21	72	
-	2222	1622	21	72	
'	2273	1622	21	72	
ry	2293	1622	55	71	
-	2361	1621	21	72	
thing	2384	1620	148	71	
to	2573	1618	41	72	
God	2664	1616	114	72	
in	2851	1614	41	72	
prayer	2932	1613	189	70	
!	3127	1611	21	72	
We	866	1700	112	76	
should	1004	1699	175	74	
nev	1214	1696	99	75	
-	1319	1695	23	76	
er	1341	1695	57	75	
be	1443	1693	84	76	
dis	1568	1692	78	75	
-	1658	1691	23	76	
cour	1698	1690	115	75	
-	1820	1689	23	76	
aged	1853	1688	130	75	
,	1989	1686	23	76	
Take	2116	1685	139	74	
it	2310	1682	29	76	
to	2430	1681	43	76	
the	2550	1679	98	75	
Lord	2669	1678	127	74	
in	2853	1675	43	76	
prayer	2943	1674	177	74	
.	3129	1672	23	76	
Pre	869	1776	104	71	
-	990	1774	21	72	
cious	1025	1774	151	70	
Saviour	1190	1772	227	69	
,	1421	1769	21	72	
still	1456	1768	116	71	
our	1594	1767	93	71	
ref	1729	1765	73	71	
-	1830	1764	21	72	
uge	1866	1763	104	71	
,	1976	1762	21	72	
-	2020	1761	21	72	
Take	2117	1760	143	71	
it	2308	1757	36	72	
to	2426	1756	55	72	
the	2551	1754	93	72	
Lord	2672	1753	130	70	
in	2863	1750	35	72	
prayer	2934	1749	189	70	
.	3122	1747	21	72	
D	795	2033	21	72	
.	832	2032	21	72	
S	868	2032	21	72	
.	897	2032	21	72	
-	926	2031	21	72	
All	955	2031	94	71	
because	1082	2029	226	70	
we	1325	2025	93	72	
do	1454	2024	67	72	
not	1571	2023	104	71	
car	1728	2021	83	71	
-	1854	2019	21	72	
ry	1920	2018	41	72	
Ev	2116	2016	81	71	
-	2233	2014	21	72	
'	2277	2014	21	72	
ry	2304	2013	54	72	
-	2372	2013	21	72	
thing	2392	2012	151	71	
to	2585	2010	41	72	
God	2682	2008	114	71	
in	2862	2006	41	72	
prayer	2936	2005	189	70	
!	3138	2003	21	72	
D	799	2106	18	60	
.	835	2105	18	60	
