content	x	y	w	h	
RUDIMENTS	913	174	294	34	
OF	1253	175	62	34	
MUSIC.	1356	175	162	35	
By	734	232	57	38	
Joe	812	231	68	33	
S.	903	231	35	33	
James,	962	231	134	40	
for	1120	231	62	33	
Original	1204	232	169	40	
Sacred	1394	233	135	33	
Harp.	1552	233	112	40	
Music	175	290	72	19	
is	255	290	19	19	
written	284	289	87	20	
on	383	295	28	14	
five	422	289	46	20	
equidistant,	480	289	141	26	
parrallel,	634	289	111	26	
and	757	289	44	20	
horizontal	811	288	124	21	
straight	946	289	94	26	
lines	1051	289	58	20	
and	1124	289	43	20	
the	110	317	37	22	
intervening	157	318	144	25	
spaces	313	323	80	19	
which	405	317	73	20	
is	489	319	19	18	
called	518	318	73	19	
a	602	324	12	13	
Staff	581	351	120	29	
5th	291	387	39	20	
line	346	388	53	20	
4th	861	416	38	20	
space	914	422	69	19	
4th	291	443	39	21	
line	346	444	45	19	
3rd	859	471	40	21	
space	915	478	67	19	
3rd	289	500	40	20	
line	345	501	44	19	
2nd	855	527	44	20	
space	914	534	67	19	
2nd	292	556	44	20	
line	344	556	44	20	
1st	868	584	31	19	
space	914	590	68	19	
1st	294	613	32	20	
line	347	612	44	21	
It	288	642	18	19	
is	317	642	19	19	
sometimes	348	642	134	19	
called	493	640	72	20	
a	577	646	13	13	
STAVE.	602	638	103	21	
This	164	669	54	21	
staff	228	669	54	21	
can	293	676	42	14	
be	350	670	28	19	
enlarged	387	668	104	26	
when	501	668	65	20	
it	579	669	16	19	
becomes	611	668	107	19	
necessary,	727	674	130	19	
by	870	668	30	26	
adding	910	668	83	26	
thereto	1004	669	85	20	
addi	1101	669	52	21	
tional	109	697	68	21	
lines	189	698	56	20	
called	257	698	72	20	
LEDGBR	341	695	123	23	
LINES	475	697	89	19	
and	572	696	44	20	
their	625	695	55	21	
accruing	695	697	108	25	
spaces,	814	702	89	20	
thus	917	696	50	21	
:	977	695	4	27	
Ledger	911	753	85	26	
lines	1015	754	57	20	
above.	1084	754	79	20	
Space	164	783	76	26	
above	259	782	84	21	
Space	166	924	74	25	
below	254	923	73	20	
Ledger	903	956	84	26	
lines	1010	957	56	20	
below	1088	958	73	19	
Degrees.	531	1011	216	36	
Each	167	1056	63	21	
of	240	1057	23	20	
these	275	1056	64	21	
lines	349	1056	56	20	
and	418	1056	44	20	
spaces	472	1061	81	20	
is	564	1056	19	19	
called	595	1054	72	20	
a	680	1060	13	15	
degree.	704	1054	89	26	
The	823	1054	49	20	
lines	884	1055	56	20	
and	952	1056	43	19	
spaces	1006	1063	83	18	
of	1099	1057	23	19	
the	1134	1056	37	20	
music	110	1087	74	19	
staff	201	1085	55	21	
do	270	1085	27	20	
not	315	1087	37	17	
only	369	1085	52	25	
represent	431	1086	115	23	
separate	558	1084	104	24	
degrees,	675	1082	103	26	
but	792	1083	38	20	
separate	841	1086	104	22	
numbers	956	1085	108	19	
and	1075	1085	44	19	
dis	1129	1082	33	28	
tinct	110	1115	55	19	
sounds,	177	1113	91	23	
and	283	1113	44	20	
this	341	1113	43	19	
applies	392	1113	85	24	
to	489	1115	21	17	
added	522	1111	71	21	
lines	605	1111	56	20	
and	673	1111	43	20	
their	728	1111	55	20	
accruing	794	1113	109	24	
spaces	910	1118	80	19	
as	1001	1118	25	15	
do	1039	1113	26	20	
the	1077	1113	38	20	
first	1123	1113	48	19	
five	110	1142	45	20	
lines	177	1142	56	20	
and	251	1141	45	21	
intervening	314	1142	142	24	
spaces.	466	1146	87	20	
There	584	1139	73	20	
are	670	1145	38	15	
therefore	720	1139	110	20	
NINE	842	1139	75	20	
DEGREES	934	1139	141	23	
on	1086	1148	27	14	
this	1127	1141	44	20	
music	111	1171	74	19	
staff,	197	1170	61	23	
Thus:	276	1169	73	24	
DEGREE	519	1195	121	22	
STAFF.	666	1193	102	23	
On	139	1332	33	20	
this	185	1332	43	21	
staff	240	1332	54	21	
are	304	1337	39	14	
also	356	1332	47	20	
placed	416	1330	78	27	
the	506	1330	37	20	
first	555	1330	49	20	
seven	614	1337	71	14	
letters	696	1330	78	20	
of	785	1329	22	19	
the	819	1329	37	20	
alphabet,	866	1329	112	26	
A,	992	1329	26	24	
B,	1032	1330	25	23	
C,	1069	1330	24	23	
D,	1106	1330	26	22	
E	1144	1330	16	19	
F,	111	1360	25	24	
G.	150	1358	29	23	
These	201	1360	74	21	
letters	286	1360	77	20	
and	371	1360	44	20	
the	426	1359	37	20	
staff	473	1358	54	21	
upon	539	1365	58	19	
which	606	1358	76	21	
they	694	1358	53	25	
are	756	1364	37	13	
placed	804	1357	79	25	
are	891	1364	38	13	
always	941	1358	84	26	
stationary	1033	1360	124	23	
If	111	1388	18	20	
the	147	1388	36	21	
seven	200	1395	70	14	
letters	288	1389	76	20	
are	381	1394	39	13	
not	438	1390	38	17	
sufficient	494	1387	115	20	
to	629	1390	22	17	
reach	668	1386	68	21	
high	755	1385	53	26	
or	819	1392	24	13	
low	856	1386	41	19	
enough	910	1386	89	26	
for	1010	1387	33	20	
the	1056	1386	37	21	
tone	1105	1389	61	18	
repeat	111	1420	77	22	
the	200	1417	37	20	
letters	249	1417	77	20	
as	337	1423	27	14	
occasion	375	1417	105	20	
may	492	1422	54	19	
require,	558	1416	93	24	
always	665	1416	85	24	
in	761	1416	21	17	
their	795	1413	55	20	
regular	858	1415	89	25	
order.	959	1415	71	20	
Lettered	492	1448	170	33	
Staff.	686	1447	104	33	
NOTE.	1293	291	85	20	
In	1411	291	24	20	
reconing	1447	292	108	25	
the	1566	291	38	20	
degrees,	1614	292	101	26	
letters,	1733	292	83	23	
etc,	1829	295	43	20	
of	1884	293	23	19	
the	1920	292	36	21	
music	1967	294	74	19	
staff,	2053	293	61	23	
always	2126	293	85	25	
count	2222	291	67	23	
upward.	1236	326	89	25	
In	1293	376	22	20	
vocal	1333	376	67	20	
and	1418	376	45	20	
most	1479	379	59	17	
instrumental	1556	377	158	19	
music	1731	377	75	19	
there	1825	377	61	20	
are	1899	383	37	14	
FOUR	1948	377	81	20	
PARTS,	2042	375	103	25	
sometimes	2157	379	133	20	
only	1234	411	53	26	
three,	1305	410	70	25	
viz:	1392	412	48	20	
Bass,	1458	412	64	22	
Tenor,	1538	412	82	23	
Alto	1632	412	52	19	
and	1696	412	44	20	
Treble.	1750	412	85	21	
These	1867	412	73	20	
parts	1951	415	61	23	
are	2024	418	38	15	
sometimes	2074	414	133	19	
called	2217	413	72	21	
other	1234	445	64	21	
names.	1314	452	89	14	
When	1434	445	74	21	
only	1526	447	53	24	
three	1597	446	63	20	
parts	1679	450	61	22	
are	1754	453	39	15	
used,	1804	447	62	23	
Alto	1877	447	52	20	
is	1940	448	19	19	
generally	1969	447	115	26	
left	2096	447	38	21	
off.	2147	448	38	20	
These	2216	447	73	22	
various	1233	482	92	19	
parts	1334	484	62	23	
of	1406	481	24	20	
music	1440	482	74	19	
are	1524	487	38	15	
all	1573	481	29	20	
included	1612	482	104	19	
in	1727	483	21	18	
a	1761	488	13	14	
character	1784	482	116	20	
placed	1908	482	81	25	
at	1997	484	23	18	
the	2032	482	38	20	
beginning	2081	482	123	27	
of	2216	482	23	20	
the	2251	483	37	21	
composition	1233	517	148	25	
called	1390	516	73	21	
a	1474	522	13	15	
BRACE.	1670	565	175	33	
TREBLE.	1316	636	124	20	
ALTO.	1320	824	82	22	
TENOR	1321	1022	104	21	
BASS	1321	1219	75	20	
There	1291	1400	72	21	
are	1381	1406	38	15	
SEVEN	1437	1400	96	21	
PRIMARY	1550	1399	137	20	
TONES.	1698	1399	106	20	
For	1822	1399	41	20	
instance:	1874	1400	117	20	
When	2022	1398	73	21	
an	2106	1405	29	14	
eighth	2148	1398	77	27	
tone	2236	1402	53	17	
is	1235	1438	19	19	
used	1265	1436	54	21	
it	1327	1437	16	19	
is	1352	1437	19	19	
a	1379	1442	14	14	
reputition	1400	1436	120	25	
of	1533	1435	22	19	
the	1567	1434	37	20	
first	1614	1435	49	19	
one	1674	1440	44	14	
of	1726	1435	23	19	
the	1761	1434	36	20	
series,	1804	1435	77	22	
it	1897	1435	17	19	
is	1931	1435	19	19	
called	1960	1434	72	20	
THE	2042	1434	60	20	
SCALE.	2111	1433	100	21	
The	2242	1433	50	21	
the	1235	1471	38	21	
tones	1282	1475	65	17	
of	1355	1471	23	20	
the	1387	1470	38	21	
scale	1432	1470	62	21	
named	1503	1470	83	20	
from	1594	1470	58	19	
the	1662	1470	38	20	
FIRST	1708	1468	86	21	
EIGHT	1802	1468	93	21	
NUMERALS,	1906	1468	176	25	
the	2092	1469	38	22	
lowest	2141	1470	77	20	
being	2225	1469	67	26	
ONE;	1235	1508	68	22	
