content	x	y	w	h	
Grace	1081	419	285	125	
Greater	1430	423	366	125	
Than	1860	428	235	125	
Our	2167	431	193	124	
Sin	2401	433	140	124	
.	2569	435	36	122	
JULIA	694	565	150	66	
H	883	567	19	65	
.	930	567	19	65	
JOHNSTON	965	568	259	67	
.	1233	571	19	65	
D	2596	594	15	46	
.	2633	595	15	46	
B	2676	596	15	46	
.	2709	598	15	46	
TOWNER	2749	599	216	53	
.	2977	607	15	46	
1	764	866	21	69	
.	792	866	21	69	
Mar	842	866	119	70	
-	995	868	21	69	
vel	1047	869	89	69	
-	1135	870	21	69	
ous	1159	870	99	70	
grace	1273	871	143	70	
of	1469	873	52	70	
our	1579	874	99	70	
lov	1752	876	80	70	
-	1870	878	21	69	
ing	1934	878	80	70	
Lord	2045	880	134	70	
,	2192	881	21	69	
Grace	2245	882	175	70	
that	2435	884	125	70	
ex	2610	886	52	69	
-	2675	886	21	69	
ceeds	2692	887	165	70	
our	2911	889	100	70	
2	764	934	21	69	
.	792	934	21	69	
Sin	851	935	79	69	
and	1033	937	99	69	
des	1163	938	99	70	
-	1275	939	21	69	
pair	1313	940	107	70	
like	1444	941	118	70	
the	1581	943	90	69	
sea	1742	944	80	70	
waves	1867	946	179	70	
cold	2064	948	105	70	
,	2185	949	21	69	
Threaten	2258	950	243	71	
the	2582	953	90	70	
soul	2739	955	115	70	
with	2882	957	120	70	
3	763	1002	21	70	
.	784	1002	21	70	
Dark	847	1003	129	71	
is	1076	1005	39	70	
the	1165	1006	101	71	
stain	1289	1007	128	71	
that	1442	1009	127	71	
we	1583	1011	91	70	
can	1733	1012	81	71	
-	1870	1014	21	70	
not	1922	1014	101	71	
hide	2058	1016	131	71	
,	2183	1017	21	70	
What	2248	1018	166	71	
can	2443	1020	91	71	
a	2609	1022	21	70	
-	2680	1023	21	70	
vail	2732	1023	110	71	
to	2926	1025	54	71	
4	754	1070	21	69	
.	789	1070	21	69	
Mar	839	1070	119	70	
-	992	1072	21	69	
vel	1053	1073	80	69	
-	1139	1074	21	69	
ous	1156	1074	99	70	
,	1258	1075	21	69	
in	1329	1076	39	69	
