content	x	y	w	h	
18	597	252	81	145	
have	1024	254	244	144	
you	1301	255	185	144	
the	1531	256	166	143	
Garment	1724	256	440	145	
of	2188	257	81	145	
White	2284	258	335	144	
?	2638	259	42	144	
HARRIET	686	443	243	61	
JONES	952	441	157	62	
.	1113	441	17	62	
D	2317	441	21	72	
.	2353	442	21	72	
B	2397	442	21	72	
.	2426	443	21	72	
TOWNER	2475	443	208	74	
.	2689	445	21	72	
By	2764	445	68	72	
per	2855	446	73	72	
.	2930	447	21	72	
TI	1125	543	26	65	
1	780	742	19	67	
.	800	742	19	67	
The	897	743	96	66	
King	1062	742	152	67	
bids	1251	742	123	67	
you	1414	741	96	68	
come	1553	742	155	66	
and	1747	742	106	67	
par	1888	741	105	68	
-	2031	742	19	67	
take	2070	741	130	67	
of	2271	742	62	66	
the	2433	741	86	67	
feast	2560	741	144	67	
;	2725	741	19	67	
For	2820	741	104	67	
2	772	810	17	62	
.	804	810	17	62	
Oh	883	810	79	61	
,	974	809	17	62	
will	1066	809	121	61	
you	1244	808	98	62	
be	1414	807	69	62	
speech	1531	807	179	61	
-	1730	806	17	62	
less	1753	806	102	62	
when	1885	805	140	62	
questioned	2072	804	309	61	
by	2435	803	69	62	
One	2552	802	124	62	
,	2675	802	17	62	
Who	2793	814	137	48	
3	781	864	20	72	
.	803	864	20	72	
Dear	865	865	142	71	
friend	1045	864	173	72	
,	1226	864	20	72	
are	1258	864	92	72	
you	1414	864	93	72	
read	1567	864	122	71	
-	1730	864	20	72	
y	1781	864	20	72	
to	1910	863	53	72	
meet	2041	864	152	71	
the	2256	864	83	71	
great	2390	863	160	73	
King	2566	863	155	72	
,	2723	863	20	72	
And	2809	863	124	72	
LO	2287	1165	29	57	
all	788	1538	81	71	
there	884	1538	154	70	
is	1060	1537	40	71	
room	1129	1537	127	70	
ev	1302	1536	53	71	
-	1369	1536	20	71	
en	1388	1535	52	71	
un	1515	1535	65	71	
-	1606	1535	20	71	
to	1643	1534	39	71	
the	1741	1534	91	71	
least	1867	1533	136	71	
;	2017	1533	20	71	
But	2077	1532	101	71	
if	2212	1532	40	71	
you	2303	1531	91	71	
would	2424	1531	173	70	
en	2634	1530	53	71	
-	2722	1530	20	71	
ter	2749	1530	82	70	
the	2857	1529	91	71	
offered	795	1602	195	61	
you	1021	1601	89	62	
mer	1130	1601	125	61	
-	1258	1600	17	62	
cy	1280	1600	56	62	
thro	1362	1600	116	61	
'	1492	1599	17	62	
Je	1547	1599	45	62	
-	1605	1599	17	62	
sus	1620	1598	96	62	
,	1718	1598	17	62	
his	1749	1598	80	62	
Son	1866	1597	88	62	
?	1983	1597	17	62	
Who	2038	1597	141	61	
opened	2196	1596	205	61	
a	2493	1595	17	62	
fountain	2573	1594	241	61	
that	2851	1593	123	62	
join	776	1661	101	74	
in	926	1660	41	74	
the	1024	1660	95	74	
anthem	1130	1660	200	73	
the	1384	1658	95	74	
glo	1523	1658	74	74	
-	1607	1658	21	74	
ri	1628	1657	55	74	
-	1697	1657	21	74	
fied	1739	1657	86	74	
sing	1868	1656	118	74	
?	2005	1656	21	74	
Oh	2065	1656	81	73	
,	2155	1655	21	74	
will	2182	1655	128	74	
you	2333	1654	95	74	
be	2462	1654	82	74	
welcome	2557	1653	270	73	
with	2837	1652	128	74	
.	2980	1652	21	74	
2	841	1736	20	72	
.	870	1736	20	72	
Le	865	1735	395	72	
CU	1642	1930	50	11	
II	2434	2154	29	8	
pal	805	2329	106	74	
-	915	2329	21	74	
ace	958	2328	85	74	
so	1101	2328	54	74	
fair	1191	2327	111	74	
;	1320	2327	21	74	
The	1408	2326	95	74	
pure	1536	2326	122	73	
wedding	1684	2325	262	73	
garment	1978	2324	253	73	
you	2245	2323	95	73	
sure	2391	2322	122	74	
-	2520	2322	21	74	
ly	2544	2321	41	74	
must	2614	2321	154	74	
wear	2787	2320	156	74	
.	2947	2320	21	74	
sin	814	2394	73	58	
-	912	2394	16	58	
ners	938	2394	121	58	
be	1092	2394	74	58	
-	1171	2393	16	58	
low	1195	2393	83	59	
Might	1338	2394	195	58	
wear	1550	2394	143	57	
a	1726	2393	16	58	
bright	1779	2394	187	57	
garment	1990	2393	257	58	
as	2277	2393	52	58	
spot	2383	2393	126	58	
-	2511	2393	16	58	
less	2532	2392	105	59	
as	2682	2393	63	58	
snow	2772	2392	140	59	
?	2953	2393	16	58	
in	780	2457	39	70	
that	856	2457	125	69	
pure	1003	2456	124	70	
home	1149	2456	175	69	
,	1319	2455	20	70	
Where	1346	2455	200	69	
none	1578	2454	134	69	
but	1740	2453	110	70	
the	1867	2452	90	70	
white	1969	2452	163	69	
-	2143	2451	20	70	
robed	2169	2451	161	69	
are	2352	2450	90	70	
suffered	2474	2450	222	69	
to	2730	2449	52	70	
come	2815	2448	156	70	
?	2981	2448	20	70	
LAS	1121	2686	37	155	
E	2733	2720	9	92	
CHORUS	798	2873	244	73	
12	2765	3002	29	4	
Oh	677	3188	74	80	
,	755	3187	23	81	
have	791	3187	148	81	
you	947	3186	104	81	
the	1076	3186	93	81	
garment	1188	3185	247	80	
of	1450	3184	60	81	
white	1525	3184	171	80	
,	1698	3183	23	81	
brother	1746	3183	222	80	
,	1969	3182	23	81	
If	2011	3182	46	81	
called	2074	3182	166	80	
to	2273	3181	46	81	
the	2347	3180	93	81	
banquet	2459	3180	236	80	
to	2724	3179	46	81	
-	2773	3178	23	81	
uight	2792	3178	192	81	
-	1050	3277	22	78	
-	1073	3277	22	78	
-	1105	3277	22	78	
-	962	3397	21	69	
-	1116	3399	21	69	
-	1228	3400	21	69	
-	1340	3401	21	69	
LU	2165	3686	37	3	
The	820	3891	97	85	
beautiful	937	3890	277	84	
garment	1238	3889	244	84	
of	1496	3888	62	85	
white	1579	3888	153	84	
,	1747	3887	24	85	
brother	1780	3887	225	84	
,	2005	3886	24	85	
They	2055	3886	131	84	
wearin	2215	3885	200	84	
the	2446	3884	97	85	
palace	2562	3883	180	85	
of	2760	3883	64	84	
light	2842	3882	144	85	
?	2994	3881	24	85	
Copyright	723	4260	261	69	
,	973	4257	21	72	
1888	1018	4256	92	72	
,	1111	4255	21	72	
by	1153	4255	54	71	
D	1243	4253	21	72	
.	1272	4253	21	72	
B	1323	4253	21	72	
.	1352	4252	21	72	
TOWNER	1394	4251	218	70	
.	1612	4249	21	72	
