content	x	y	w	h	
2	523	568	21	77	
Corruption	591	568	305	77	
,	904	568	21	77	
earth	948	568	150	77	
,	1106	568	21	77	
and	1150	568	99	77	
worms	1284	568	207	77	
|	1741	567	19	74	
2	1778	568	20	74	
'	1839	569	20	74	
Twas	1872	569	150	77	
love	2044	572	111	77	
my	2173	574	108	76	
bosom	2303	576	154	77	
felt	2521	580	85	76	
,	2610	581	19	75	
Shall	648	643	152	67	
but	826	643	106	67	
refine	952	643	164	67	
this	1137	643	111	67	
flesh	1279	643	112	67	
,	1405	643	19	67	
And	1908	634	116	77	
made	2046	637	167	77	
me	2228	640	108	76	
wipe	2347	641	146	77	
mine	2510	644	149	77	
eyes	2683	647	121	77	
,	2809	649	19	75	
Till	595	705	101	76	
my	707	705	113	76	
triumphant	839	705	344	76	
spirit	1201	705	151	76	
comes	1390	705	170	76	
When	1839	700	161	77	
low	2043	702	84	76	
before	2162	704	189	78	
his	2378	707	84	76	
throne	2486	709	196	78	
I	2707	713	20	74	
knelt	2746	714	161	76	
,	2911	716	20	75	
To	661	774	70	75	
put	752	774	106	75	
it	879	774	41	75	
on	951	774	56	75	
afresh	1042	774	159	75	
.	1218	774	21	75	
To	1922	774	56	75	
pour	2013	774	132	75	
my	2159	774	110	75	
feeble	2284	774	176	75	
cries	2492	774	116	75	
.	2611	774	21	75	
3	518	866	22	77	
God	581	866	109	77	
my	714	866	113	77	
Redeemer	845	866	284	77	
lives	1168	866	128	77	
,	1295	866	22	77	
3	1779	882	20	75	
Touch	1860	883	161	76	
'	2029	886	20	74	
d	2059	886	20	74	
by	2115	886	68	75	
his	2213	887	73	75	
dying	2315	888	170	75	
love	2521	890	115	76	
,	2634	891	20	74	
And	650	940	123	66	
always	797	940	202	66	
from	1029	940	103	66	
the	1191	940	94	66	
skies	1315	940	132	66	
I	1919	956	19	70	
melted	1955	956	196	70	
into	2195	956	104	70	
grief	2330	956	138	70	
;	2482	956	20	70	
Looks	589	1006	174	66	
down	786	1006	154	66	
and	961	1006	104	66	
watches	1100	1006	222	66	
all	1345	1006	75	66	
my	1435	1006	110	66	
dust	1564	1006	129	66	
|	1747	1021	20	73	
Swift	1846	1021	151	73	
on	2018	1021	67	73	
the	2121	1021	83	73	
wings	2230	1021	172	73	
of	2431	1021	54	73	
love	2516	1021	110	73	
he	2649	1021	81	73	
moved	2739	1021	194	73	
,	2947	1021	21	73	
Till	669	1069	93	67	
he	787	1069	61	67	
shall	877	1069	133	67	
bid	1033	1069	85	67	
it	1163	1069	36	67	
rise	1227	1069	96	67	
.	1329	1069	19	67	
And	1911	1097	113	67	
brought	2055	1097	249	67	
me	2310	1097	110	67	
sweet	2428	1097	169	67	
relief	2620	1097	149	67	
.	2769	1097	19	67	
4	520	1174	18	64	
Arrayed	590	1174	224	64	
in	861	1174	35	64	
glorious	934	1174	237	64	
grace	1195	1174	141	64	
Shall	659	1240	148	58	
these	835	1242	139	57	
vile	1009	1244	95	56	
bodies	1132	1245	184	57	
shine	1339	1247	152	57	
,	1497	1248	15	56	
4	1784	1206	21	73	
With	1845	1206	145	73	
my	2014	1206	107	73	
whole	2144	1206	166	73	
heart	2338	1206	149	73	
I	2528	1206	20	73	
love	2572	1206	120	73	
The	1927	1274	103	61	
God	2049	1276	111	60	
that	2199	1277	118	61	
loved	2339	1278	149	61	
and	2526	1280	102	60	
bled	2651	1281	120	61	
;	2799	1282	16	60	
