content	x	y	w	h	
46	362	281	55	38	
SHALL	1049	252	192	74	
WE	1273	254	105	73	
SING	1423	255	124	73	
IN	1602	257	39	72	
HEAVEN	1696	258	235	73	
?	1966	260	19	72	
DUET	633	329	135	42	
.	770	329	11	42	
JAS	2207	299	63	40	
.	2272	299	11	40	
H	2301	299	11	40	
.	2330	299	11	40	
FILLMORE	2352	299	199	40	
.	2555	299	11	40	
|	2041	332	8	34	
2d	2079	333	36	34	
tiine	2145	334	104	36	
.	2258	336	8	34	
|	1418	334	8	32	
lst	1450	334	60	32	
time	1529	334	112	32	
,	1639	334	8	32	
1	567	543	15	53	
.	584	543	15	53	
Shall	620	543	102	53	
we	737	543	49	53	
sing	855	543	77	53	
in	978	543	30	53	
heaven	1028	543	133	53	
for	1179	543	52	53	
-	1232	543	15	53	
ev	1246	543	39	53	
-	1313	543	15	53	
er	1349	543	40	53	
?	1399	543	15	53	
Shall	1435	543	95	53	
we	1545	543	59	53	
sing	1616	543	77	53	
,	1691	543	15	53	
shall	1724	543	94	53	
we	1831	543	59	53	
sing	1902	543	77	53	
?	1993	543	15	53	
Shall	621	593	97	45	
we	732	593	58	45	
sing	859	593	70	45	
in	983	593	24	45	
heaven	1030	593	127	45	
for	1181	593	45	45	
-	1231	593	12	45	
ev	1248	593	33	45	
-	1309	593	12	45	
er	1350	593	32	45	
?	1397	593	12	45	
(	1429	593	12	45	
Omit	1441	593	100	45	
.	1544	593	12	45	
2	566	635	13	48	
.	585	635	13	48	
Shall	623	635	98	48	
we	737	635	52	48	
know	832	635	91	48	
each	971	635	75	48	
oth	1074	635	54	48	
-	1149	635	13	48	
er	1179	635	27	48	
ev	1246	635	34	48	
-	1310	635	13	48	
er	1349	635	35	48	
?	1394	635	13	48	
In	1456	635	36	48	
that	1510	635	80	48	
land	1603	635	89	48	
,	1692	635	13	48	
in	1738	635	26	48	
that	1804	635	80	48	
land	1899	635	80	48	
?	1996	635	13	48	
Shall	623	680	96	45	
we	735	680	49	45	
know	827	680	98	45	
each	972	680	75	45	
oth	1072	680	51	45	
-	1149	680	12	45	
er	1175	680	33	45	
ev	1242	680	41	45	
-	1310	680	12	45	
er	1350	680	33	45	
?	1397	680	12	45	
(	1429	680	12	45	
Omit	1441	680	101	45	
.	1544	680	12	45	
:	1970	674	17	62	
3	566	728	13	47	
.	585	728	13	47	
Shall	620	727	102	47	
we	732	726	59	47	
sing	860	725	72	47	
with	959	725	82	46	
ho	1072	724	43	47	
-	1132	723	13	47	
ly	1167	723	25	47	
an	1240	722	43	47	
-	1291	722	13	47	
gels	1307	722	74	46	
?	1391	721	13	47	
In	1453	721	34	47	
that	1512	720	76	47	
land	1602	719	86	47	
,	1689	719	13	47	
in	1737	718	26	47	
that	1802	718	79	46	
land	1900	717	81	47	
?	1991	716	13	47	
Shall	620	771	99	46	
we	736	771	50	46	
sing	859	771	73	46	
with	957	771	79	46	
ho	1065	771	50	46	
-	1135	771	13	46	
ly	1162	771	33	46	
an	1241	771	41	46	
-	1290	771	13	46	
gels	1306	771	73	46	
?	1389	771	13	46	
(	1426	771	13	46	
Omit	1441	771	97	46	
.	1539	771	13	46	
REFRAIN	539	834	222	37	
.	778	830	12	40	
)	2071	590	15	54	
In	2110	590	30	54	
that	2170	590	77	54	
hap	2260	590	69	54	
-	2357	590	15	54	
py	2399	590	40	54	
)	2070	674	17	62	
In	2115	674	35	62	
that	2172	674	80	62	
hap	2264	674	70	62	
-	2360	674	17	62	
py	2396	674	45	62	
land	2511	590	85	54	
?	2610	590	15	54	
land	2512	674	81	62	
?	2606	674	17	62	
)	2069	773	13	46	
In	2105	773	34	46	
that	2162	773	81	46	
hap	2257	773	72	46	
-	2356	773	13	46	
py	2395	773	42	46	
land	2512	773	82	46	
?	2609	773	13	46	
NA	558	861	486	81	
AAMI	1006	893	250	65	
A16	970	920	260	48	
NA	1991	1011	31	57	
Yes	609	1049	65	50	
,	676	1049	14	50	
oh	704	1049	38	50	
,	752	1049	14	50	
yes	782	1049	57	50	
,	839	1049	14	50	
we	877	1049	45	50	
shall	935	1049	95	50	
sing	1049	1049	72	50	
in	1141	1049	27	50	
heaven	1186	1049	130	50	
for	1345	1049	50	50	
-	1400	1049	14	50	
ev	1413	1049	38	50	
-	1461	1049	14	50	
er	1476	1049	29	50	
,	1512	1049	14	50	
Yes	608	1096	69	44	
,	678	1096	12	44	
oh	707	1096	40	44	
,	754	1096	12	44	
yes	783	1096	56	44	
,	840	1096	12	44	
we	865	1096	57	44	
shall	933	1096	93	44	
know	1044	1096	96	44	
each	1163	1096	72	44	
other	1262	1096	95	44	
ev	1377	1096	40	44	
-	1438	1096	12	44	
er	1469	1096	32	44	
,	1501	1096	12	44	
Yes	609	1139	65	50	
,	676	1139	14	50	
oh	704	1139	38	50	
,	747	1139	14	50	
yes	775	1139	64	50	
,	836	1139	14	50	
we	864	1139	55	50	
shall	930	1139	95	50	
sing	1037	1139	79	50	
with	1130	1139	79	50	
holy	1229	1139	84	50	
an	1372	1139	38	50	
-	1420	1139	14	50	
gels	1440	1139	70	50	
,	1512	1139	14	50	
In	1583	1093	33	46	
that	1649	1093	82	46	
land	1754	1093	83	46	
,	1838	1093	13	46	
that	2049	1096	77	47	
hap	2136	1096	67	47	
-	2218	1096	13	47	
py	2229	1096	43	47	
land	2298	1096	86	47	
;	2395	1096	13	47	
In	1823	1137	36	48	
that	1877	1137	80	48	
land	1972	1137	81	48	
,	2055	1137	13	48	
that	2334	1141	76	50	
happy	2421	1141	116	50	
land	2559	1141	77	50	
;	2650	1141	14	50	
2	1855	1201	12	40	
.	1900	1200	12	40	
00	1922	1199	112	38	
.	2052	1195	12	40	
0	2097	1194	12	40	
How	2339	1260	155	145	
-	1879	1337	8	27	
5	1941	1337	35	27	
5	2005	1335	7	29	
-	2032	1336	7	29	
-	2071	1337	7	29	
5	2095	1337	7	29	
-	2128	1338	7	29	
-	2134	1338	7	29	
5	2155	1339	7	29	
5	2345	1588	5	19	
Yes	608	1700	67	47	
