content	x	y	w	h	
GLADLY	975	248	250	84	
SING	1268	253	130	83	
.	1410	256	24	80	
Concluded	1486	257	277	84	
.	1770	262	24	80	
D	2304	303	21	53	
.	2330	299	21	53	
S	2360	295	21	53	
.	2381	292	21	53	
25	2434	284	54	50	
HA	309	378	34	12	
5	569	400	9	20	
!	304	438	35	11	
!	301	470	35	11	
NNN	1613	485	32	51	
1	1296	464	8	23	
-	1320	466	8	23	
-	2300	469	8	31	
1	2323	469	8	31	
-	2352	469	8	31	
1	2384	469	8	31	
Voices	368	535	123	51	
ring	527	536	74	51	
,	604	537	14	50	
voic	644	537	70	51	
-	716	538	14	50	
es	729	538	38	50	
ring	797	538	79	51	
,	874	539	14	50	
voic	909	539	70	51	
-	981	540	14	50	
es	996	540	36	50	
ring	1069	540	72	51	
,	1144	541	14	50	
voic	1171	541	78	51	
-	1252	542	14	50	
es	1268	542	27	50	
ring	1331	542	81	51	
,	1410	543	14	50	
In	1460	543	36	51	
a	1522	544	14	50	
song	1579	544	77	51	
of	1705	545	36	50	
love	1783	546	75	50	
and	1876	546	71	51	
praise	1970	547	106	51	
.	2083	548	14	50	
Gladly	2295	557	129	38	
D	2328	593	8	31	
.	2360	593	8	31	
S	2395	593	8	31	
.	2417	593	8	31	
11	1455	645	112	47	
TE2	1584	645	93	47	
-	1690	644	13	47	
-	1709	644	13	47	
-	1747	643	13	47	
-	1776	644	13	47	
22	1798	643	61	47	
-	1877	642	13	47	
2	1891	643	13	47	
-	1925	642	13	47	
r	1949	642	13	47	
-	2035	642	13	47	
:	2079	641	13	47	
-	1957	701	12	38	
5	1986	702	12	38	
-	2021	704	12	38	
5	2076	706	12	38	
-	2107	707	12	38	
2	2134	708	12	38	
-	2169	710	12	38	
5	2197	711	12	38	
-	2232	712	12	38	
at	2243	712	94	43	
song	1611	797	85	39	
of	1811	795	39	42	
love	1952	796	76	42	
and	2056	797	67	42	
praise	2164	798	106	42	
.	2275	798	11	42	
STAND	978	847	205	75	
FOR	1225	847	109	75	
THE	1387	846	118	76	
RIGHT	1541	846	188	76	
.	1730	846	22	76	
From	1859	845	92	77	
Pearly	2013	845	119	76	
Gates	2152	845	103	76	
,	2254	845	22	76	
”	2269	845	22	76	
by	2301	846	42	76	
per	2363	845	54	76	
.	2423	845	22	76	
CHAS	285	884	101	38	
,	388	884	10	38	
MACKEY	405	885	166	39	
J	1863	893	10	34	
.	1881	893	10	34	
H	1909	895	10	34	
.	1940	895	10	34	
ROSECRANS	1962	895	218	39	
.	2182	900	10	34	
1	1048	1051	8	15	
T	1158	1059	17	7	
•	608	1061	8	29	
72	651	1061	30	30	
6	2134	1077	12	36	
-	2162	1076	12	36	
7	2227	1070	12	36	
10	1163	1088	18	20	
S	861	1095	14	21	
1	2015	1099	12	36	
.	2024	1100	12	36	
4	2134	1109	12	36	
-	2166	1112	12	36	
-	2180	1114	12	36	
-	2205	1116	12	36	
4	2227	1117	12	36	
-	2255	1119	12	36	
a	2313	1125	12	36	
1	387	1155	10	38	
.	398	1156	10	38	
Stand	425	1156	110	38	
for	553	1157	49	38	
the	629	1157	66	39	
right	713	1158	95	38	
!	812	1159	10	38	
tho	842	1159	60	38	
'	901	1159	10	38	
false	937	1160	78	38	
-	1018	1160	10	38	
hood	1029	1160	93	39	
rail	1144	1161	70	38	
,	1213	1162	10	38	
And	1263	1162	75	38	
proud	1354	1163	103	38	
lips	1479	1164	63	38	
cold	1559	1164	68	39	
-	1646	1165	10	38	
ly	1672	1165	46	38	
s	1774	1166	7	38	
neer	1810	1166	77	38	
'	1888	1167	10	38	
;	1904	1167	10	38	
2	385	1192	9	34	
.	399	1193	9	34	
Stand	432	1193	100	34	
for	552	1194	49	34	
the	631	1194	59	35	
right	708	1195	94	34	
!	812	1196	9	34	
and	835	1196	73	34	
with	927	1196	78	35	
clean	1035	1197	89	35	
hands	1143	1198	113	35	
Ex	1271	1199	50	34	
-	1337	1199	9	34	
alt	1356	1200	50	34	
the	1443	1200	59	35	
truth	1538	1201	90	35	
on	1663	1202	37	34	
high	1782	1203	83	34	
;	1883	1203	9	34	
3	386	1224	10	36	
.	400	1225	10	36	
Stand	432	1225	102	36	
for	555	1226	47	36	
the	631	1226	63	37	
right	714	1227	94	36	
!	815	1228	10	36	
pro	839	1228	57	36	
-	907	1228	10	36	
claim	925	1228	78	37	
it	1039	1229	27	36	
loud	1136	1230	73	36	
!	1229	1231	10	36	
Thou	1279	1231	82	37	
