content	x	y	w	h	
THE	1799	514	138	44	
ON	4	626	24	13	
ге	10	705	19	12	
се	4	1001	24	21	
Watts	825	1203	90	41	
,	917	1203	11	41	
Ps	941	1204	30	41	
.	972	1204	11	41	
97	998	1204	22	41	
.	1026	1204	11	41	
OLD	1485	1180	115	82	
HUNDRED	1649	1181	303	83	
.	1957	1183	23	81	
L	2105	1184	23	81	
.	2138	1184	23	81	
M	2195	1184	23	81	
.	2244	1184	23	81	
MARTIN	3001	1215	103	37	
LUTHER	3133	1216	98	36	
.	3239	1216	10	36	
in	1	1456	28	21	
are	0	1493	29	22	
1	584	1472	13	46	
.	598	1472	13	46	
He	631	1472	50	46	
reigns	691	1472	106	47	
;	804	1473	13	46	
the	829	1473	52	46	
Lord	889	1473	79	47	
,	974	1474	13	46	
the	998	1474	52	46	
Saviour	1061	1474	128	47	
reigns	1198	1475	106	46	
!	1312	1475	13	46	
Praise	1337	1476	100	46	
him	1452	1476	47	46	
in	1524	1477	26	46	
e	1566	1477	13	46	
-	1594	1477	13	46	
van	1621	1477	52	46	
-	1688	1477	13	46	
gel	1710	1477	53	47	
-	1763	1478	13	46	
ic	1778	1478	25	46	
strains	1821	1478	113	47	
;	1942	1479	13	46	
Let	1990	1479	53	46	
the	2060	1479	53	46	
whole	2121	1480	101	46	
earth	2237	1480	79	47	
in	2335	1481	16	46	
songs	2375	1481	88	46	
rejoice	2472	1481	114	47	
,	2588	1482	13	46	
And	2659	1482	65	47	
dis	2740	1483	46	46	
-	2788	1483	13	46	
tant	2801	1483	73	46	
islands	2927	1484	109	46	
join	3052	1484	51	47	
their	3123	1485	74	46	
voice	3208	1485	87	47	
.	3300	1486	13	46	
ins	0	1607	32	22	
la	433	1659	34	0	
2	614	1728	13	46	
.	633	1728	13	46	
Deep	666	1728	77	46	
are	775	1729	45	46	
his	836	1729	46	46	
counsels	906	1729	138	47	
and	1061	1730	53	46	
unknown	1139	1731	155	46	
,	1295	1731	13	46	
But	1325	1732	59	46	
grace	1393	1732	90	46	
and	1492	1732	59	47	
truth	1564	1733	72	46	
support	1658	1733	119	47	
his	1788	1734	46	46	
throne	1846	1734	102	47	
;	1963	1735	13	46	
Tho	1993	1735	65	46	
'	2057	1735	13	46	
gloomy	2079	1735	129	47	
clouds	2215	1736	104	47	
his	2326	1737	47	46	
ways	2385	1737	92	46	
surround	2485	1738	147	46	
,	2635	1738	13	46	
Justice	2662	1738	112	47	
is	2838	1739	25	46	
their	2904	1740	77	46	
e	3006	1740	13	46	
-	3030	1740	13	46	
ter	3059	1740	39	47	
-	3114	1741	13	46	
nal	3135	1741	52	46	
round	3200	1741	94	47	
.	3298	1742	13	46	
S	7	1765	7	15	
.	20	1768	7	15	
3	615	1949	14	51	
.	636	1949	14	51	
In	671	1949	29	51	
robes	723	1949	93	52	
of	825	1950	38	51	
vengeance	872	1950	178	52	
,	1051	1951	14	51	
lo	1072	1951	28	51	
!	1113	1951	14	51	
he	1137	1952	38	51	
comes	1191	1952	104	51	
,	1295	1952	14	51	
Be	1994	1956	47	51	
-	2045	1956	14	51	
fore	2062	1956	58	52	
him	2142	1957	44	51	
burns	2220	1957	95	52	
devouring	2316	1958	170	51	
fire	2510	1959	52	51	
,	2565	1959	14	51	
Shakes	1245	1992	115	44	
the	1369	1993	55	43	
wide	1429	1993	81	43	
earth	1523	1994	77	43	
and	1619	1994	55	43	
cleaves	1690	1994	119	44	
the	1817	1995	55	43	
tombs	1884	1995	103	44	
;	1994	1996	12	43	
The	2632	1996	66	47	
mountains	2704	1997	182	47	
melt	2892	1998	78	46	
,	2974	1998	13	46	
the	2998	1998	52	46	
seas	3064	1999	65	46	
re	3142	1999	34	46	
-	3185	1999	13	46	
tire	3210	1999	54	46	
.	3270	2000	13	46	
le	317	2021	378	257	
-	623	2020	77	257	
2	1115	2017	77	257	
1	1400	2016	77	257	
-	1581	2015	77	257	
1	1646	2014	77	257	
12	2203	2011	78	257	
:	2371	2010	77	257	
2	2436	2010	77	257	
.	2513	2010	77	257	
HIFI	2575	2008	549	255	
.	3200	2005	77	257	
4	613	2209	14	51	
.	634	2209	14	51	
His	666	2209	59	51	
en	763	2210	37	51	
-	821	2210	14	51	
e	847	2210	14	51	
-	862	2210	14	51	
mies	877	2210	84	52	
,	956	2211	14	51	
with	971	2211	76	51	
sore	1065	2211	65	51	
dismay	1141	2212	114	51	
,	1263	2212	14	51	
Fly	1339	2213	51	51	
from	1403	2213	60	51	
the	1498	2213	50	52	
sight	1559	2214	83	51	
and	1654	2214	50	51	
shun	1713	2215	80	51	
the	1805	2215	50	51	
day	1864	2215	59	52	
;	1934	2216	14	51	
Then	1979	2216	79	51	
lift	2077	2216	45	52	
your	2137	2217	72	51	
heads	2211	2217	102	52	
,	2313	2218	14	51	
ye	2327	2218	38	51	
saints	2377	2218	95	51	
,	2469	2218	14	51	
on	2488	2219	38	51	
high	2540	2219	69	51	
,	2615	2219	14	51	
And	2642	2219	66	52	
sing	2724	2220	69	51	
,	2792	2220	14	51	
for	2813	2220	44	51	
your	2876	2221	71	51	
redemption	2984	2221	185	52	
'	3176	2222	14	51	
s	3192	2222	14	51	
nigh	3223	2222	67	52	
.	3296	2223	14	51	
A	769	2256	16	39	
