content	x	y	w	h	
THE	1716	225	121	53	
HESPERIAN	711	336	1273	229	
HARP	2141	347	623	224	
:	2798	352	67	219	
A	1454	645	13	46	
COLLECTION	1527	645	446	49	
OF	2018	649	94	47	
PSALM	187	743	394	117	
AND	679	744	266	116	
HYMN	999	745	393	117	
TUNES	1473	746	405	118	
,	1875	747	34	116	
ODES	1960	748	331	116	
AND	2365	749	249	116	
ANTHEMS	2695	749	628	117	
;	3338	751	34	116	
AND	1720	912	87	39	
SUNDAY	521	1002	234	69	
-	756	1002	20	69	
SCHOOL	783	1003	217	69	
,	1001	1003	20	69	
INFANT	1059	1003	217	69	
,	1267	1003	20	69	
REVIVAL	1319	1004	245	69	
,	1568	1005	20	69	
TEMPERANCE	1630	1005	368	70	
,	2002	1006	20	69	
PATRIOTIC	2054	1006	299	70	
,	2359	1007	20	69	
AND	2411	1007	108	69	
MORAL	2562	1007	192	70	
PIECES	2803	1008	196	69	
:	3010	1009	20	69	
CONTAINING	1499	1148	188	43	
ALSO	1713	1150	69	42	
A	1814	1151	11	42	
NUMBER	1848	1151	129	43	
OF	2007	1152	30	42	
mommy	2079	1254	129	21	
OO	2324	1282	33	12	
SCOTCH	822	1228	200	110	
,	1051	1230	33	109	
GERMAN	1108	1230	264	111	
,	1381	1232	33	109	
IRISH	1442	1233	146	110	
,	1601	1234	33	109	
AND	1649	1234	141	110	
OTHER	1825	1236	218	110	
FINE	2087	1238	143	109	
COMPOSITIONS	2274	1239	455	112	
,	2723	1243	33	109	
Much	1248	1385	138	82	
New	1427	1387	82	81	
Music	1552	1388	162	82	
never	1734	1389	119	82	
before	1884	1390	136	82	
Published	2042	1391	221	83	
,	2269	1393	24	81	
AND	1696	1524	71	38	
AN	1793	1521	37	40	
EXPOSITION	274	1602	471	81	
OF	795	1604	89	80	
THE	934	1604	139	81	
PRINCIPLES	1123	1605	458	82	
OF	1615	1607	89	79	
MUSIC	1739	1607	237	81	
AND	2025	1608	149	80	
OF	2225	1609	74	80	
MUSICAL	2350	1610	341	80	
COMPOSITION	2733	1611	504	81	
.	3238	1612	23	80	
BY	1320	1838	92	72	
WILLIAM	1457	1838	357	72	
HOUSER	1876	1838	325	72	
.	2207	1839	20	72	
PHILADELPHIA	1536	2079	428	70	
:	1985	2077	20	72	
PRINTED	933	2157	279	70	
BY	1255	2157	76	70	
T	1388	2158	20	69	
.	1409	2159	20	69	
K	1465	2158	20	69	
.	1507	2158	20	69	
&	1563	2159	20	69	
P	1647	2158	20	69	
.	1675	2159	20	69	
G	1724	2159	20	69	
.	1766	2159	20	69	
COLLINS	1818	2160	265	69	
,	2081	2160	20	69	
LODGE	2133	2160	202	69	
ALLEY	2375	2161	212	69	
.	2592	2162	20	69	
1848	1682	2248	162	64	
.	1842	2249	18	63	
