content	x	y	w	h	
I	550	276	22	77	
'	573	277	22	77	
ve	591	277	71	77	
Pitched	701	277	234	78	
my	965	278	113	78	
Tent	1114	279	141	77	
in	1292	280	43	77	
Beulah	1387	280	200	78	
.	1603	281	22	77	
TH	255	399	44	42	
.	310	399	11	42	
J	336	400	11	42	
.	353	400	11	42	
E	383	400	11	42	
.	409	400	11	42	
(	575	358	12	44	
Respectfully	589	358	215	45	
dedicated	820	359	160	44	
to	1003	359	24	45	
the	1048	360	57	44	
choir	1114	360	84	44	
at	1212	360	40	44	
Hollow	1264	361	114	44	
Rock	1403	361	79	45	
.	1493	362	12	44	
)	1511	362	12	44	
Mrs	1409	407	65	35	
.	1479	408	9	35	
M	1511	408	9	35	
.	1540	408	9	35	
J	1572	408	9	35	
.	1587	408	9	35	
HARRIS	1607	408	134	36	
.	1745	409	9	35	
M	1636	455	9	31	
.	1661	454	9	31	
AAN	761	514	228	39	
long	481	631	92	99	
pwed	569	649	77	94	
close	649	663	98	99	
bezighlands	759	683	208	120	
where	954	721	135	107	
the	1079	744	66	93	
ur	2	699	47	36	
1	380	650	13	46	
.	399	650	13	46	
I	432	650	13	46	
long	489	650	71	46	
a	611	651	13	46	
-	648	651	13	46	
go	678	651	42	46	
left	752	651	65	47	
E	850	652	13	46	
-	874	652	13	46	
gypt	891	652	77	46	
,	968	652	13	46	
for	1002	652	45	47	
the	1070	653	59	46	
prom	1145	653	71	46	
-	1236	653	13	46	
ised	1251	654	59	46	
land	1338	654	71	46	
,	1414	654	13	46	
I	1456	654	13	46	
trust	1495	655	84	46	
-	1579	655	13	46	
ed	1592	655	34	46	
in	1664	655	25	46	
my	1725	656	50	46	
2	382	692	13	48	
.	401	692	13	48	
I	435	692	13	48	
fol	476	692	41	48	
-	519	692	13	48	
lowed	534	692	98	49	
close	657	693	78	48	
be	763	693	34	49	
-	803	694	13	48	
side	819	694	62	48	
Him	903	694	55	48	
and	988	694	61	49	
the	1069	695	55	48	
land	1142	695	68	48	
soon	1235	695	75	49	
found	1326	696	94	48	
,	1425	696	13	48	
I	1459	696	13	48	
did	1493	697	48	48	
not	1561	697	61	48	
halt	1645	697	67	49	
or	1733	698	34	48	
3	380	739	12	44	
.	398	739	12	44	
I	434	739	12	44	
start	469	739	86	44	
-	569	740	12	44	
ed	595	740	32	44	
for	649	740	50	44	
the	718	740	51	44	
highlands	789	741	169	44	
where	970	741	103	45	
the	1096	742	51	44	
fruits	1168	742	94	45	
abound	1273	743	126	44	
,	1402	743	12	44	
I	1429	743	12	44	
pitched	1459	743	122	45	
my	1593	744	57	44	
tent	1657	744	75	45	
near	1741	745	81	44	
4	379	782	13	46	
.	397	782	13	46	
My	431	782	50	46	
heart	502	782	97	47	
is	635	783	17	46	
so	688	783	34	46	
en	758	783	34	46	
-	797	784	13	46	
rap	810	784	59	46	
-	872	784	13	46	
tured	887	784	82	46	
as	1012	785	33	46	
I	1098	785	13	46	
press	1139	785	90	46	
a	1276	786	13	46	
-	1309	786	13	46	
long	1343	786	71	46	
,	1417	786	13	46	
Each	1442	786	83	47	
day	1546	787	59	46	
I	1624	787	13	46	
find	1650	787	60	46	
new	1724	788	59	46	
18	-4	740	53	50	
2	1556	842	12	17	
5	325	882	11	40	
-	354	882	11	40	
4	379	882	11	40	
сота	840	975	31	77	
Dall	-8	1205	72	32	
go	-3	1240	50	47	
Sav	346	1216	62	48	
-	422	1216	13	48	
iour	454	1216	60	48	
and	544	1216	55	49	
to	634	1217	26	48	
His	708	1217	48	48	
guidding	784	1218	139	48	
hand	939	1218	80	48	
,	1025	1219	13	48	
He	1059	1219	52	48	
led	1148	1219	42	48	
me	1226	1219	52	49	
out	1303	1220	54	48	
to	1393	1220	27	48	
vic	1455	1220	48	49	
-	1515	1221	13	48	
t	1544	1221	13	48	
'	1554	1221	13	48	
ry	1563	1221	34	48	
thro	1619	1221	65	48	
'	1691	1221	13	48	
the	1717	1222	55	48	
trem	352	1262	64	41	
-	433	1262	11	41	
ble	447	1262	46	41	
,	500	1262	11	41	
for	539	1262	46	42	
Ca	610	1263	38	41	
-	668	1263	11	41	
naan	699	1263	80	41	
I	815	1264	11	41	
was	838	1264	71	41	
bound	925	1264	101	41	
,	1029	1265	11	41	
My	1051	1265	59	41	
Guide	1127	1265	105	41	
I	1260	1266	11	41	
ful	1310	1266	52	41	
-	1374	1266	11	41	
ly	1403	1266	23	41	
trust	1461	1266	84	42	
-	1550	1267	11	41	
ed	1566	1267	30	41	
and	1631	1267	59	41	
He	1725	1268	52	41	
He	352	1306	46	41	
-	399	1306	11	41	
bron	413	1306	76	41	
,	496	1306	11	41	
there	520	1306	91	42	
grapes	623	1307	116	41	
of	757	1307	38	41	
eshcol	804	1308	111	41	
found	932	1308	96	41	
,	1029	1309	11	41	
With	1055	1309	83	41	
milk	1158	1309	66	41	
and	1249	1310	59	41	
hon	1322	1310	60	41	
-	1390	1310	11	41	
ey	1406	1310	30	41	
flow	1464	1310	54	42	
-	1529	1311	11	41	
ing	1547	1311	46	41	
,	1596	1311	11	41	
