content	x	y	w	h	
CHOOSING	533	113	185	38	
A	759	110	12	40	
PASTOR	805	109	134	39	
.	943	107	12	40	
549L	318	208	281	44	
.	715	203	14	47	
M	753	202	14	47	
.	792	202	14	47	
STEET	383	267	174	39	
/	545	265	11	40	
:	564	266	11	40	
Church	593	265	93	40	
the	706	265	40	39	
palace	757	264	89	40	
of	862	264	21	39	
God	898	264	51	39	
.	959	263	11	40	
1	329	317	13	46	
UAPPY	366	318	180	45	
the	563	316	52	45	
church	633	316	112	44	
,	757	314	13	46	
thou	779	315	76	45	
sacred	880	313	102	46	
place	1003	313	85	45	
,	1090	312	13	46	
11	372	365	50	38	
The	455	364	61	39	
seat	532	363	67	39	
of	615	363	36	39	
thy	668	362	56	39	
Creator	741	361	134	39	
'	877	360	11	39	
s	893	360	11	39	
grace	923	360	92	39	
,	1029	359	11	39	
Thine	373	408	102	41	
holy	485	406	76	41	
courts	581	405	109	40	
are	706	403	55	41	
his	773	402	48	41	
abode	837	401	105	41	
,	943	399	12	42	
Thou	371	451	82	44	
earthly	474	449	126	44	
palace	622	447	107	44	
of	744	445	41	45	
our	798	445	58	44	
God	866	444	78	44	
.	948	442	13	45	
2	329	516	13	43	
Thy	377	516	62	42	
walls	450	515	98	41	
are	565	513	57	42	
strength	637	512	135	41	
,	782	510	13	43	
and	806	509	62	43	
at	885	508	41	43	
thy	941	507	51	43	
gates	1013	506	87	42	
A	376	560	12	42	
guard	416	559	98	41	
of	538	557	32	42	
heavenly	584	557	151	40	
warriors	752	554	153	40	
wait	915	552	83	41	
,	999	551	12	42	
Nor	367	602	70	43	
shall	455	601	83	42	
thy	554	599	51	44	
deep	623	598	79	43	
foundations	725	597	209	41	
move	936	594	101	42	
,	1039	592	13	44	
Fixed	371	645	97	45	
on	490	643	34	46	
his	546	642	47	46	
counsels	608	641	150	44	
and	772	639	60	45	
his	852	638	47	45	
love	913	637	79	45	
.	989	636	14	46	
3	336	707	11	40	
Thy	379	708	63	39	
foes	464	707	62	40	
in	542	707	21	40	
vain	592	707	61	40	
designs	681	707	134	40	
engage	827	706	126	41	
;	963	706	11	40	
Against	376	751	136	46	
thy	528	748	57	48	
throne	602	747	120	47	
in	734	745	28	48	
vain	786	745	62	47	
they	876	743	73	48	
rage	970	742	72	47	
;	1052	741	14	48	
Like	372	796	86	41	
rising	471	794	100	41	
waves	588	793	107	40	
with	707	791	74	41	
angry	810	789	96	41	
roar	924	788	78	41	
,	1004	787	12	42	
That	382	837	77	45	
dash	469	835	74	45	
and	565	834	60	45	
die	643	833	47	45	
upon	709	832	84	45	
the	817	830	53	46	
shore	887	829	89	45	
.	975	828	14	46	
4	335	900	13	44	
God	367	900	76	43	
is	466	898	25	44	
our	509	898	58	43	
shield	583	897	92	43	
,	686	895	13	44	
and	712	895	57	43	
God	781	894	76	43	
our	877	892	63	44	
sun	956	891	52	44	
;	1023	890	13	44	
Swift	375	946	94	41	
as	486	944	32	42	
the	534	943	55	42	
fleeting	610	942	127	41	
moments	746	940	161	40	
run	925	938	55	41	
On	379	988	48	41	
us	445	987	40	41	
he	497	986	40	42	
sheds	556	985	93	41	
new	658	984	62	41	
beams	746	982	118	41	
of	871	981	40	41	
grace	927	980	94	41	
,	1025	978	12	42	
And	382	1029	66	45	
we	470	1027	52	46	
reflect	536	1026	110	45	
his	656	1025	53	45	
brightest	724	1024	159	44	
praise	895	1021	107	45	
.	1002	1020	14	46	
2	1220	967	12	22	
CHOOSING	442	1185	296	54	
A	785	1180	17	58	
PASTOR	842	1179	214	55	
.	1068	1176	17	58	
4	1208	1341	8	41	
550	338	1305	107	45	
L	709	1299	15	51	
.	735	1299	15	51	
M	782	1298	15	51	
.	823	1297	15	51	
Seelcing	463	1363	101	44	
direction	577	1362	118	43	
in	716	1360	25	45	
the	759	1359	40	45	
choice	808	1358	86	44	
of	905	1357	25	45	
a	941	1357	13	45	
pastor	976	1356	83	44	
.	1065	1355	13	45	
1	350	1411	11	40	
SHEPHERD	388	1412	249	37	
of	662	1410	38	39	
Israel	718	1409	99	40	
,	817	1408	11	40	
bend	838	1408	84	39	
thine	945	1408	89	39	
ear	1046	1407	45	40	
;	1104	1406	11	40	
Thy	459	1457	63	43	
servants	541	1455	144	42	
'	686	1453	13	44	
groans	717	1453	116	42	
indulgent	851	1451	166	42	
hear	1030	1448	71	43	
;	1105	1447	13	44	
Perplexed	391	1499	174	45	
,	570	1496	14	48	
distressed	593	1496	168	45	
,	766	1493	14	48	
to	789	1493	37	47	
thee	840	1492	74	47	
we	930	1491	50	47	
cry	990	1490	50	47	
,	1045	1489	14	48	
'	1055	1489	14	48	
And	390	1536	73	47	
seek	480	1535	68	47	
the	572	1535	55	47	
guidance	642	1535	155	47	
of	816	1534	34	48	
thine	858	1535	95	47	
eye	970	1534	53	48	
.	1023	1534	13	47	
2	351	1612	15	51	
Send	389	1612	82	50	
forth	491	1610	75	50	
,	574	1609	15	51	
O	606	1608	15	51	
Lord	649	1608	80	50	
,	736	1607	15	51	
thy	757	1606	59	51	
truth	829	1605	87	50	
and	939	1604	59	50	
light	1019	1602	74	51	
,	1094	1601	15	51	
To	402	1655	38	51	
guide	460	1655	97	49	
our	568	1653	60	50	
doubtful	642	1652	152	49	
footsteps	809	1650	157	48	
right	976	1647	88	50	
;	1074	1646	15	51	
412	744	1699	49	31	
