content	x	y	w	h	
SUFFERINGS	633	187	232	46	
OF	887	191	48	43	
CHRIST	963	192	129	45	
.	1093	194	13	43	
And	488	280	69	44	
blood	574	281	91	45	
and	684	283	62	44	
water	766	284	97	44	
from	875	286	69	44	
his	970	287	50	44	
side	1039	288	64	44	
,	1104	289	13	43	
Wash	525	326	92	44	
guilt	636	327	85	44	
and	733	329	62	43	
filth	817	330	58	44	
away	895	331	89	44	
.	986	332	13	43	
And	484	377	69	44	
now	568	378	62	44	
he	658	380	40	43	
pleading	717	381	150	44	
stands	880	383	115	44	
For	525	424	61	38	
us	599	425	42	38	
,	638	425	11	38	
before	661	426	111	39	
the	790	428	49	38	
throne	855	429	113	39	
,	973	430	11	38	
And	481	463	70	41	
answers	570	464	139	42	
all	721	467	47	40	
the	787	468	52	40	
law	857	469	45	40	
'	917	469	12	40	
s	929	470	12	40	
demands	953	470	159	42	
With	518	506	81	44	
what	622	507	91	44	
himself	721	509	129	44	
hath	871	511	67	44	
done	963	512	87	44	
.	1045	513	13	43	
5	436	555	14	46	
The	486	556	60	47	
Holy	563	557	85	47	
Ghost	659	559	109	47	
he	786	561	42	46	
sends	839	561	97	48	
,	934	563	14	46	
Our	522	599	68	41	
stubborn	603	601	145	43	
souls	771	604	88	42	
to	875	607	24	40	
move	916	607	96	43	
,	1014	610	12	40	
To	482	643	37	40	
make	534	644	98	41	
his	646	646	46	40	
enemies	713	647	133	41	
his	863	649	47	40	
friends	927	650	123	41	
,	1046	651	12	40	
And	520	687	70	44	
conquer	609	688	135	46	
them	764	690	72	45	
by	864	692	41	44	
love	926	693	67	44	
.	997	694	13	44	
6	433	732	14	47	
The	478	733	61	48	
world	553	734	99	48	
and	672	736	61	48	
Satan	747	737	95	48	
rage	859	739	79	48	
,	937	740	14	47	
But	517	784	65	34	
he	594	784	38	35	
their	651	785	80	35	
power	745	785	106	35	
controls	869	786	138	36	
;	1023	787	9	35	
His	476	820	56	49	
wisdom	544	821	117	50	
,	681	823	14	48	
love	707	823	76	49	
,	779	824	14	48	
and	810	825	56	48	
truth	883	826	89	49	
engage	989	828	127	49	
Protection	516	865	176	48	
for	716	868	47	46	
our	780	869	53	46	
souls	853	870	82	47	
.	936	871	14	46	
7	432	913	14	46	
Though	477	914	125	48	
pressed	623	916	118	48	
,	751	918	14	46	
we	775	918	51	47	
will	835	919	70	47	
not	917	921	61	46	
yield	988	922	82	47	
,	1075	923	14	46	
But	516	960	68	42	
shall	598	961	79	43	
prevail	693	962	126	44	
at	830	964	40	43	
length	879	965	103	43	
;	1009	967	12	42	
For	470	1000	60	42	
Jesus	554	1001	87	42	
is	657	1003	23	41	
our	695	1003	60	42	
sun	774	1004	53	42	
and	848	1006	59	41	
shield	924	1007	98	42	
,	1025	1008	12	41	
Our	511	1045	70	44	
righteousness	597	1046	232	47	
and	848	1050	57	44	
strength	926	1051	139	46	
.	1069	1053	13	44	
git	186	1257	39	26	
securely	182	1182	36	119	
53	420	1137	74	45	
C	803	1137	16	48	
.	827	1139	16	48	
M	860	1141	16	48	
.	904	1143	16	48	
Praise	666	1210	96	43	
to	777	1212	24	42	
the	815	1212	43	43	
Redeemer	877	1213	124	44	
.	1009	1215	12	42	
To	481	1257	65	44	
our	576	1259	57	43	
Redeemer	648	1260	172	45	
'	824	1262	13	43	
s	837	1262	13	43	
glorious	865	1263	146	45	
nane	1019	1265	94	44	
1	488	1298	11	38	
Awake	543	1300	124	40	
the	681	1303	56	39	
sacred	752	1304	103	40	
song	880	1307	76	40	
;	968	1309	11	38	
O	472	1337	14	47	
may	503	1337	82	48	
his	601	1339	47	47	
love	665	1340	72	48	
(	755	1341	14	47	
immortal	771	1341	169	50	
flame	955	1344	90	48	
!	1048	1346	14	47	
)	1062	1346	14	47	
Tune	512	1385	84	44	
every	614	1386	90	44	
heart	723	1388	91	44	
and	831	1389	62	44	
tongue	911	1391	116	44	
.	1029	1392	13	43	
2	424	1429	15	50	
His	467	1430	58	51	
love	538	1431	71	51	
!	618	1432	15	50	
what	651	1433	85	51	
mortal	746	1434	130	52	
thought	884	1436	138	52	
can	1037	1438	51	51	
reeol	1107	1439	93	52	
What	502	1477	98	44	
inortal	619	1479	115	44	
tongue	751	1481	120	44	
display	881	1483	125	44	
?	1017	1485	12	42	
Imagination	461	1519	214	45	
'	677	1522	12	42	
s	694	1522	12	42	
utmost	715	1523	124	43	
stretch	858	1525	114	43	
In	502	1563	33	44	
wonder	550	1563	131	46	
dies	698	1565	71	45	
away	779	1567	91	45	
.	872	1568	13	44	
3	423	1609	14	48	
He	462	1610	54	48	
left	526	1611	61	49	
the	600	1612	55	48	
radiant	667	1613	135	50	
throne	811	1615	108	49	
on	936	1617	37	48	
high	990	1618	76	49	
,	1069	1619	14	48	
Left	497	1656	75	45	
the	586	1658	58	44	
bright	658	1659	112	45	
realms	780	1661	120	45	
of	910	1663	33	44	
bliss	958	1663	78	45	
,	1037	1664	13	44	
And	460	1701	72	39	
came	551	1702	90	39	
to	653	1704	28	38	
earth	701	1704	86	40	
to	809	1706	28	38	
bleed	852	1707	92	39	
and	964	1708	55	39	
die	1042	1709	50	39	
!	1106	1710	11	38	
Was	500	1741	74	41	
ever	586	1743	73	41	
love	680	1744	66	41	
like	766	1745	64	41	
this	848	1747	59	40	
?	917	1748	12	40	
