content	x	y	w	h	
No	1319	425	135	147	
.	1447	425	43	147	
4	1522	425	43	147	
.	1581	425	43	147	
A	1715	425	43	147	
LITTLE	1845	425	369	147	
NEARER	2250	425	420	147	
.	2683	425	43	147	
FAITH	875	558	174	71	
WILLIAMS	1084	561	321	74	
.	1397	565	19	69	
W	2818	558	22	78	
.	2865	558	22	78	
T	2920	558	22	78	
.	2952	558	22	78	
DALE	2994	558	152	78	
.	3149	558	22	78	
NO	1580	709	8	7	
C	2139	832	7	1	
1	1053	1002	20	71	
2	1052	1073	20	69	
3	1054	1137	21	74	
4	1056	1202	20	71	
Each	1144	1002	101	71	
day	1288	1002	91	71	
a	1485	1002	20	71	
lit	1608	1002	51	71	
-	1694	1002	20	71	
tle	1755	1002	50	71	
Ioar	1879	1002	103	71	
er	2127	1002	38	71	
To	2263	1002	39	71	
Je	2415	1002	38	71	
-	2529	1002	20	71	
sus	2616	1002	72	71	
I	2781	1002	20	71	
would	2895	1002	140	71	
rise	3106	1002	75	71	
;	3198	1002	20	71	
Tho	1158	1073	69	69	
'	1234	1073	20	69	
what	1269	1073	126	69	
each	1452	1073	97	69	
day	1596	1073	89	69	
is	1763	1073	26	69	
bring	1862	1073	121	69	
-	2032	1073	20	69	
ing	2110	1073	69	69	
,	2186	1073	20	69	
My	2239	1073	89	69	
soul	2390	1073	97	69	
may	2592	1073	98	69	
nev	2742	1073	78	69	
–	2879	1073	20	69	
er	2957	1073	38	69	
guess	3066	1073	118	69	
;	3201	1073	20	69	
And	1150	1137	84	74	
day	1300	1137	84	74	
by	1480	1137	54	74	
day	1600	1137	84	74	
I	1751	1137	21	74	
'	1766	1137	21	74	
m	1789	1137	21	74	
learn	1873	1137	116	74	
-	2036	1137	21	74	
ing	2113	1137	74	74	
,	2186	1137	21	74	
That	2245	1137	104	74	
though	2360	1137	157	74	
my	2599	1137	81	74	
earth	2720	1137	116	74	
-	2876	1137	21	74	
ly	2953	1137	41	74	
way	3079	1137	105	74	
Each	1155	1202	99	71	
day	1299	1202	81	71	
whila	1444	1202	134	71	
life	1604	1202	73	71	
is	1770	1202	39	71	
giv	1889	1202	72	71	
-	2035	1202	20	71	
en	2120	1202	52	71	
,	2172	1202	20	71	
Still	2252	1202	87	71	
near	2386	1202	99	71	
-	2539	1202	20	71	
er	2619	1202	39	71	
I	2770	1202	20	71	
would	2887	1202	138	71	
come	3073	1202	113	71	
,	3180	1202	20	71	
D	813	1957	84	24	
And	1111	2065	80	56	
find	1257	2065	84	56	
Yet	1122	2130	63	63	
to	1287	2130	23	63	
Is	1141	2194	35	62	
oft	1271	2194	62	62	
Till	1124	2257	85	70	
from	1258	2257	81	70	
his	1467	2061	69	69	
ser	1582	2061	59	69	
-	1679	2061	20	69	
vice	1740	2061	90	69	
OV	1887	2061	51	69	
-	2001	2061	20	69	
er	2079	2061	38	69	
,	2120	2061	20	69	
Å	2211	2061	20	69	
glad	2328	2061	100	69	
-	2470	2061	20	69	
ly	2534	2061	38	69	
'	2610	2061	20	69	
sweet	2632	2061	139	69	
sur	2835	2061	69	69	
-	2925	2061	20	69	
prise	2944	2061	104	69	
.	3051	2061	20	69	
his	1468	2129	60	69	
cross	1562	2129	101	69	
I	1757	2129	20	69	
'	1771	2129	20	69	
m	1785	2129	20	69	
cling	1860	2129	114	69	
-	2016	2129	20	69	
ing	2076	2129	59	69	
,	2142	2129	20	69	
And	2180	2129	88	69	
on	2357	2129	51	69	
my	2517	2129	89	69	
way	2639	2129	108	69	
I	2856	2129	20	69	
press	2938	2129	111	69	
.	3052	2129	20	69	
thro	1452	2193	97	69	
'	1549	2193	20	69	
sha	1575	2193	79	69	
-	1682	2193	20	69	
dows	1722	2193	127	69	
wind	1857	2193	119	69	
-	2004	2193	20	69	
ing	2061	2193	69	69	
,	2137	2193	20	69	
'	2172	2193	20	69	
Twill	2198	2193	125	69	
lead	2348	2193	90	69	
to	2537	2193	38	69	
per	2652	2193	69	69	
-	2759	2193	20	69	
fect	2826	2193	70	69	
day	2967	2193	79	69	
.	3053	2193	20	69	
on	1473	2264	40	72	
high	1575	2263	94	72	
my	1753	2262	92	72	
Sa	1885	2262	54	72	
-	1975	2261	20	72	
viour	2042	2261	116	71	
Shall	2192	2260	121	72	
say	2363	2259	72	72	
to	2541	2259	27	72	
me	2654	2258	79	72	
,	2720	2258	20	72	
“	2764	2258	20	72	
Well	2805	2257	124	72	
done	2949	2257	114	71	
.	3063	2256	20	72	
”	3078	2256	20	72	
1	847	2401	16	97	
.	904	2408	16	97	
AH	3041	2389	111	200	
CHORUS	1089	2830	233	62	
.	1331	2830	17	62	
total	1429	2937	72	217	
U	3273	3080	58	16	
near	1546	3189	107	74	
-	1720	3189	21	74	
er	1812	3189	41	74	
,	1855	3189	21	74	
still	1984	3189	94	74	
near	2161	3189	107	74	
•	2328	3189	21	74	
er	2419	3189	41	74	
I	2568	3189	21	74	
would	2680	3189	137	74	
come	2906	3192	113	63	
;	3030	3198	13	59	
1911	2728	3565	94	166	
Near	1130	4083	108	48	
near	1612	4087	102	46	
have	2447	4073	114	69	
reach	2580	4073	118	69	
'	2708	4073	20	69	
d	2722	4073	20	69	
my	2789	4073	89	69	
home	2965	4073	127	69	
.	3086	4073	20	69	
