content	x	y	w	h	
HOME	722	375	311	139	
TO	1095	373	104	140	
MOTHER	1266	372	433	138	
IN	1778	369	78	140	
HEAVEN	1949	368	407	138	
.	2381	365	42	140	
mo	607	1025	89	81	
-	690	1025	23	81	
ther	707	1025	91	80	
so	866	1024	31	80	
dear	942	1023	105	81	
,	1051	1022	23	81	
I	1157	1022	23	81	
dream	1196	1022	134	80	
'	1346	1021	23	81	
d	1362	1021	23	81	
that	1404	1020	105	81	
I	1526	1020	23	81	
saw	1609	1019	82	81	
her	1730	1018	69	81	
last	1839	1018	95	80	
night	2025	1017	132	80	
;	2158	1016	23	81	
And	2336	1015	93	80	
0	2511	1014	23	81	
-	2560	1013	23	81	
ver	2610	1013	69	81	
the	2708	1013	82	80	
riv	620	2437	61	84	
-	712	2437	25	84	
er	757	2436	48	84	
sweet	831	2436	146	83	
voic	998	2435	87	83	
-	1091	2434	25	84	
es	1110	2434	48	84	
I	1228	2433	25	84	
hear	1316	2433	100	83	
,	1409	2432	25	84	
They	1476	2432	112	83	
call	1626	2431	99	84	
me	1782	2430	79	84	
to	1939	2429	32	84	
man	2029	2429	109	83	
-	2140	2428	25	84	
sions	2171	2428	116	83	
of	2343	2427	32	84	
light	2515	2426	149	83	
99	9	2588	22	19	
00	2421	2849	20	12	
Home	659	3871	139	75	
home	1168	3873	132	77	
,	1289	3881	25	70	
home	1607	3871	130	78	
to	1803	3867	30	80	
my	1895	3864	92	81	
mo	2047	3862	75	80	
-	2142	3861	24	80	
ther	2188	3861	92	78	
in	2327	3858	32	80	
heaven	2435	3856	164	77	
,	2601	3853	24	80	
33	1509	4431	98	77	
